,rating,reviews,sentiment
116,1.0,worst package delivery ever bought food surabaya jakarta food spoiled deformed advise using food delivery service dont handle food care eventhough purchased box everything bad service,Negative
117,1.0,need hard improvement c delivery apps,Positive
118,2.0,call service want complain,Negative
119,1.0,bad service pay thousand package bali jakarta application listed day day hasnt arrived customer service said would refund ...,Negative
120,1.0,received shipment paxel purchase uncle rumi empek item placed front door without knocking doorbell spy lgs pressed done package received ...,Neutral
121,1.0,recently didnt send package using sameday oclock tonight arrived know like longer using paxel better use gojek grab sameday rate ...,Positive
122,1.0,forgetting pin wanting change cellphone number difficult c cant dm instagram want use whatsapp answered robot ampunnn limited option ...,Negative
123,5.0,day delivered,Neutral
124,1.0,food package day message delivered reason address incomplete even though still jakarta area ...,Neutral
125,5.0,deliver kindness,Positive
126,2.0,good sent arrived day delayed next day good still transit even though still jakarta sent cell ...,Positive
127,1.0,bad experience paxel home rawamangun slow response please improve service customer service,Positive
128,1.0,worse food package day arrive c answered please fix ...,Negative
129,1.0,really bad item didnt arrive explanation customer hanged recommended give minus ill give ...,Negative
130,1.0,disappointing item didnt arrive cant track good either morning evening good baby moving contacted difficult ...,Negative
131,1.0,number contacted claim month followup limited wa operate without call center need informed ylki protection turn ...,Negative
132,1.0,package swapped crazy already clear address even though box package tap one jakarta one bandung c one answered phone wa slow response crazy really ...,Negative
133,2.0,dont lie waiting good bandung promise jul latest july received already system say good sent ...,Positive
134,1.0,male wrote frustration,Negative
135,5.0,okay,Positive
136,1.0,status shipment received signed dont even know family dont feel like received package even though contains frozen food c response took ...,Negative
137,1.0,disappointing package arrived day late day even though clearly written food first day said lost wrong district google map ...,Negative
138,5.0,comfortable using paxel time damage good claim compensation tx paxel ...,Positive
139,1.0,call center busy phone telephone number listed website call center number shipping cost cheap service poor there wa chat ...,Negative
140,2.0,took long time send even though jabodetabek fellow though food shipment completely unaware must faster price also cheap expensive even courier also ...,Negative
141,1.0,employee named erik clepto,Neutral
142,1.0,may food delivered arrive rot road waiting pm doesnt arrive either ...,Neutral
143,1.0,asked paxel courier confirmed hp unit pickup could sent recipient address today asked revoked unit could taken office reason ...,Neutral
144,1.0,google minus star would given minus bad kind logistic company customer service called screamed given star appstore day delivery exist dream,Negative
145,1.0,delivery service prank flavor send cibubur package duren palm already day arrived fix share shipping service group dont use ...,Positive
146,5.0,first time using paxel send friday afternoon tomorrow saturday morning paxel already called courier turned front house second time using paxels service today send ...,Neutral
147,1.0,said sent day given visit look review turn right dont bother using ...,Positive
148,1.0,frozen food package didnt arrive day,Neutral
149,1.0,first order courier didnt arrive awaiting morning arrived told cancel order yesterday order said day ...,Negative
150,1.0,happened time packed neat package bubble wrap consumer already dented know wet contact water send dry food poor customer service via whatsapp ...,Neutral
151,1.0,super bad experience package lost tracking complaint difficult recommended ...,Negative
152,5.0,easy find,Positive
153,2.0,several time using paxels service last time really disappointed package scheduled kicked pick trying contact several paxel ...,Negative
154,1.0,complain nothing call customer asked compensation package hasnt arrived already estimation ...,Negative
155,1.0,paxel hard contact say day hour since item arrived number call ...,Neutral
156,1.0,cover district area time pick please accept origin pick please pay attention note address recipient time collection invite ...,Positive
157,2.0,fill problem balance dont enter phone many time picked hmmmmm kapok ...,Negative
158,1.0,better use shipping rendang mamak im missing accusing exact paxel depok finally week buyer asks money back,Neutral
159,2.0,unprofessional customer service,Negative
160,5.0,good,Positive
161,1.0,bad service often order refused,Negative
162,1.0,morning sent order arrived turn exchanged org package far paxel party contacted c service ...,Positive
163,1.0,package day clear c active complain ...,Positive
164,2.0,worse package arrived day later confirmed reason full food package said stored fridge arriving situation longer stressful sour ...,Negative
165,1.0,sodara pastry powdered,Neutral
166,1.0,sibce pm frustrated bad servicenot recommended allchoose courier aervice avoid headachepaxel bad servicebadbad,Negative
167,1.0,cancelation pick without notification customer service pick phone wa channel operate system helping bad experience behaviour,Negative
168,1.0,bad abi sent eid parcel may sameday service south tangerang north jakarta received package status confirmed ...,Negative
169,1.0,difficult contact wa answered robot approached pool clerk actually didnt need use paxel crazy ...,Negative
170,1.0,item sent suitable exchanged people c can not contacted ...,Neutral
171,1.0,disappointing frozen food package sent point courier application received recipient signature forged complaint via customer empathy also useless ...,Negative
172,1.0,must received item hour,Neutral
173,1.0,order day repeat day service day later never arrived designated address please please someone claim insurance stated app mio ...,Positive
174,1.0,hello paxel please dong package sampeed yesterday week sore sampe monday afternoon news yaaa thats fill food course ...,Negative
175,1.0,bad service item sent said sent complaint responded ...,Negative
176,2.0,good taken morning scheduled arrive destination night pick safe still scheduled time range suddenly next morning checked application ...,Positive
177,1.0,repeat use service unreliable especially frozen food seller next day delivery exists imagination reliable customer service stupid bot sending response claim doesnt work try shipping service,Negative
178,1.0,send food havent arrived day already rotten ...,Negative
179,1.0,package popped ciputat may promise arrived cinere delivery location maximum noon may package hasnt arrived destination even ...,Positive
180,1.0,first last time using service disappointing unclear customer service ...,Negative
181,1.0,using bogor pay sameday package since may may hasnt arrived check online status may even though hasnt arrived yet report via wa always asked receipt ...,Negative
182,1.0,pay expensive duration usual expedition service thing sameday ahead eid rather preparing face ...,Negative
183,1.0,let explain indonesian disappointed pick morning hour hour new sampe destination chronology day package hour explanation c ...,Negative
184,1.0,mess status received picture everything even though package didnt arrive recipient name signature also difficult complain ...,Negative
185,1.0,sent item may courier taken estimated item town turned arrived outside city ...,Neutral
186,1.0,without box seller sending individual bubble wrap put inside box received shopping plastic bag bubble wrap box really recomended courier,Neutral
187,1.0,poorkkkkkkk delivery bolang sameday city ehh already day customer receive good delivery night pick morning pg hour ...,Positive
188,1.0,past using paxel okay nowadays paxel really bad missed pickup day customer service big responsive bale busy sad top ...,Negative
189,1.0,bad detrimental people effort,Negative
190,1.0,package sent estimated noon item ask explanation ph paxel well slow respond keep passing oper ...,Positive
191,1.0,whats package dont day already courier number okke yunisyar eid cake dont cake guess courier doesnt cake lebaran ...,Positive
192,1.0,bad paxel service really clear balance cut packet collection taken wednesday back thursday thursday hour taking ...,Negative
193,1.0,day package stuck jatinegara hero pick package think paxel ca n't handle overload shipment pandemic situation many bad review abot delay shipment costumer service never responds wish paxel could fix costumer enjoy service well,Positive
194,1.0,wonder company still open anyone give star must employee ...,Neutral
195,1.0,worst shipping service ever used said day transit day status continues contact via dm answer stuck wait long time taken take ...,Negative
196,1.0,use service paxel unprofessional good want send buyer arrive check receipt already ciracas come ciracas responsibility wa courier ...,Neutral
197,3.0,tuesday may friend said package via paxel confirm late stray dont stay late wait package friend sent cipondoh ...,Positive
198,1.0,yesterday sent food picked tuesday morning application written estimated today wednesday pm yet received maybe pemoek become peuyeum wain help button ...,Positive
199,1.0,much package arrive even though west jakarta south jakarta ...,Neutral
200,1.0,waiting logistics competitor sameday jabodetabek flat rate die paxel service still like please improve especially customer service section customer right know ...,Positive
201,1.0,gilaaaa apk responsibility response ...,Neutral
202,1.0,prize program february march period unclear distributed ...,Positive
203,1.0,wheres prize love program month waiting clarity said max day today there news whatsoever beginning april drawback back ...,Positive
204,3.0,ordered sameday service always got package following daytheir `` sameday '' service recommended foodfrozen food,Positive
205,1.0,shipment clear even though passed due time one contacted ...,Positive
206,1.0,first time using expedition disappointed extraordinary ...,Negative
207,1.0,regret reading evaluation using paxels service le bad experience experienced people sending package different place one arrived ...,Negative
208,1.0,first experience using paxel sent bogor may popped heading kelapa gading may status package application arrives recipient confirms package ...,Neutral
209,1.0,c phone always busy package doesnt know tracking cant trusted alesannya outside service area empty house broken package etc outside area cant choose ...,Negative
210,1.0,item missing knocked another smc anyone know want complain wa g response thank ...,Negative
211,1.0,last saturday package lost content important document follow contact greatly affect work paxels responsibility please disappointed ...,Negative
212,1.0,driver keep message reject package dont ...,Negative
213,1.0,dont recommend try sending froze food customer using paxel day arrives ordered malem pick taken tomorrow morning tomorrow morning one pick get ...,Negative
214,1.0,paxel warl street house jl al mujahidin cipinang village estimated package may obviously morning package arrived package content frozen ...,Neutral
215,1.0,know want know close location google paxel warl street house jl al mujahidin cipinang village package content frozen food,Positive
216,1.0,bad service bad handling problem really really bad used paxel shipping service twice always ngaret maximum estimate listed application second time estimated may ...,Negative
217,1.0,first last enough,Neutral
218,1.0,customer service responsibility shipment damaged arrive ...,Negative
219,1.0,really bad twice packet loss long delay according specified time disappointing thats merchandise professional ...,Negative
220,1.0,embarrassing telephone number contacted ...,Negative
221,1.0,paxel highly recommended first use lgg kapok good promised arrive day overnight estimation arrived didnt ...,Positive
222,1.0,item c raised wa reply dm instagram respond harm ...,Negative
223,1.0,repeatedly used paxel time package rejected reason courier waited tll long time even though courier never came wait always prepared package sell frozen ...,Negative
224,1.0,c call picked whatsapp responded really bad ...,Negative
225,1.0,customer service service bad cake package reach buyer wrong address even though address right deal wa even complaint c doesnt respond ...,Negative
226,1.0,swear give minus give minus dont ever use logistics know ive ordered good week ago first thing wasnt taken good ready ...,Negative
227,1.0,due pandemi covid people keep using shipping delivery paxel seems ready anticipate situation time cancelled order long delayed pick upuntil order track schedule ...,Negative
228,1.0,kapok using even though recipient seller sends via paxel promised day delivered mlm fact today,Neutral
229,4.0,competitive price frozen parcel,Positive
230,1.0,send fresh drink package delivered day even though estimation said would day spoilt,Positive
231,1.0,package taken may max estimate arrived destination arrived yet none party paxel contacted tracking havent even sent yet ...,Negative
232,1.0,hahaha topped thousand rupiah maximum size suitcase small size weight doesnt even reach ...,Positive
233,1.0,first last experience paxel jackpot got scolded customer see paxel review trusted assumption correct anther hour send frozen food lot address ...,Positive
234,1.0,dear paxel please help claim frozen food ruined wa impression thrown response really long ...,Positive
235,1.0,customer complaint handling really suck unreachable,Negative
236,1.0,complain customer service waiter bad ...,Negative
237,1.0,recommendation paxel package sent bandung bekasi messenger also wasnt clearly sent wrong either finally told take reach capee dehhh ...,Positive
238,1.0,poor service responsive customer customer service number contacted ...,Negative
239,1.0,dont understand purpose application developer owner paxel crash hang error especially promo ad appear going long time case ...,Negative
240,1.0,number contacted customer service please help package arrived recipient solution ...,Positive
241,1.0,careful want use paxel good lost damaged responsibility check customer complaint instagram ...,Negative
242,1.0,hope could give minus bad service bad handling problem bad behavior crew made shipment picking courier easily cancelled rude without giving option cancelled ...,Negative
243,1.0,time always use service gosend first time used paxels service saturday april,Neutral
244,1.0,wont use paxel send food saturday afternoon sunday bsd really far dont open logistics cant afford arrive time ...,Neutral
245,3.0,yesterday give star slow call center response chat responded bolen kartika sari package reached yet ...,Positive
246,1.0,mass good sent obviously org dh tdr woy crazy two day like god im bouncy dont responsibility called credit card didnt pick also point mean ...,Positive
247,1.0,disappointed started dimsum business salemba delivery sdn coconut hut pick pm hasnt arrived yet astagfirullah responsibility lost ...,Negative
248,1.0,severe already many time always disappointing let alone track bw frozen food given input change service sender paxel destination must connected ...,Negative
249,1.0,phone hundred x cant resentful package hasnt written yet tuyulx received package parahhh ...,Positive
250,1.0,sent food jakarta tangerang pm hasnt arrived yet sell complained customer cant day change day slogan dont make people ...,Negative
251,1.0,bad service never get response customer service tracking wasa delayed item never arrived insurance claim didnt also didnt get response use good anymore company ready serve customer eye money customer,Neutral
252,1.0,bad service contactable driver contact recipient info package didnt arrive day,Negative
253,5.0,nice paxel,Positive
254,1.0,people still told top shop paxel balance send good ...,Positive
255,1.0,bapukkkkk service said sameday day status still way even status said recipient answered go crazy people still literate ...,Negative
256,2.0,undeliverd package information one home asked recipient home courier dont call first day yet phone paxel never lifted wa replied ...,Neutral
257,5.0,good service low price time,Positive
258,1.0,download application partner mr naniks fried banana dare download top paxel balance fund topped tried join po order successfully ...,Positive
259,1.0,dont need use paxel delivery service delivery period south tangerang west jakarta pm wont arrive definitely come tomorrow even though food ...,Negative
260,1.0,worst delivery service ever,Negative
261,1.0,really really bad got receive good said received already photo signature hahaha crazy comrade please dont choose bloody delivery app regret like,Positive
262,1.0,couldnt dissapointed paxels service pick courrier charge pejuang bekasi attitude job left without notice permission still wrapping package ...,Neutral
263,2.0,pt satria nugra sejati internship pt jakrta loyd ...,Neutral
264,1.0,difficult contact customer service none communication access successfully contacted ...,Negative
265,1.0,disabled application tlol dragon infonsible salary call center ga gained wa ga dibales balance reduced driver ga take package written writing taken application gblok dog ksel ...,Positive
266,1.0,bad service look trusted courier service sent item item didnt arrive customer trs want complain picked phone online chat room ...,Negative
267,1.0,initially like use paxel thank god always trustful yesterday march sent package estimated arrived customer pm ...,Positive
268,1.0,courier good fast respond central party response customer service doesnt answer wa chat item taken together estimate pm ...,Positive
269,1.0,estimated arrive day pm next day courier responded even though package drink must drunk immediately placed refrigerator ...,Negative
270,1.0,pick schedule delayed yesterday eh send arrived delayed delivery schedule pm pm cold though frozen food frozen one ...,Negative
271,1.0,arranged pick day ago apparently taken made new schedule taken paxel phone also never picked disappointing ...,Positive
272,1.0,package content switched left handling wasnt responsive bad ...,Positive
273,5.0,paxel head quarter indonesia,Neutral
274,1.0,contact number c one picked via whatsapp want send item clear apps already top want refund money bank unclear ...,Positive
275,1.0,paraaaaahhhhh frozen dimsum pick morning pm yet arrived bekasi survive even send moon mess paxel make business bankrupt lu ...,Negative
276,4.0,clean relax,Positive
277,1.0,insolent courier want capital replace packet w package brought clear address contact w paxel ...,Positive
278,5.0,logistics company thats going viral hopefully moving forward ...,Positive
279,5.0,training place comfortable there coffee place ...,Positive
280,5.0,company goodness goodness grows develops especially hr smes well surrounding environment delivery includes fast sameday suitable small medium entrepreneur ...,Positive
281,5.0,nice comfortable,Positive
282,1.0,unprofessional claim hour apply problem instead looking solution instead silence dont chat admin via wa yes shut send package ...,Negative
283,4.0,use map front back office ...,Neutral
284,5.0,paxel,Neutral
285,2.0,olshop seller hate customer asked use paxel pick unreliable courier coordinator also rude ineffective bureaucracy fill location apps still share loc courier ...,Negative
286,1.0,lost pajet course scratch,Negative
287,1.0,c first call busy second call raised many time hadeh ...,Neutral
288,5.0,stay place cool,Positive
289,5.0,cool,Positive
290,1.0,customer service picked package undelivered blom courier also hub wa ...,Neutral
291,1.0,package undelivered,Neutral
292,5.0,really like sending wet food using paxel service courier also friendly package arrived damaged time fast delivery send morning evening send afternoon morning ...,Positive
293,1.0,slow professional,Neutral
294,1.0,send tangerang explanation cant jabodetabek doesnt include tangerang huh ...,Neutral
295,2.0,call test,Neutral
296,5.0,kerennn,Neutral
297,1.0,package often pickup disadvantage stall owner caused cancellation ...,Negative
298,1.0,call center gotten worse many time calling answer ...,Negative
299,1.0,hq phone one picked,Neutral
300,5.0,sy food package clothes bali time house morning item arrived bali amazing fix subscription flat loss ontime ...,Positive
301,1.0,severe severe paxel package packed n already hub paxel people cant wa reply ig also response ...,Negative
302,5.0,location easy find quite neat clean building office ...,Positive
303,1.0,trash package doesnt arrive next day doesnt arrive pdhl package needed ...,Neutral
304,3.0,package finally arrived destination day without information still give using paxel service service promised especially customer service bad ...,Negative
305,1.0,packet lost somewhere claim difficult telephone number call lifted careful day ...,Negative
306,3.0,new logistics service offering sameday shipping calculation based weight volume startup office date contained mostly young people tshirts jean sneaker good ...,Positive
307,1.0,got selection call paxel hq sunday question whether sunday office open received interview ...,Neutral
308,3.0,hadeuh mess paxel status morning still way even though already close say hour fact hour package hasnt arrived clap jidaattt ...,Negative
309,1.0,disappeared expedition always late pic aup good automatic lensel orderan good ...,Positive
310,1.0,package didnt arrive day even though food finally stale emm ready management difficult make logistics business really management ...,Neutral
311,1.0,pelapak bukalapak buyer buy product november using paxel expedition service pack good search package pickup november ...,Positive
312,1.0,dont know complaint number listed google repeated phone phone wa c gag comment ig gag responding ...,Negative
313,2.0,person came package tdk pickup helmet pickup ...,Neutral
314,1.0,send package oct picked together new arrived package even package come always day booossss food stale broken ...,Negative
315,1.0,sending pejaten priuk take day han ongoing unclear c instagram wa reply bad respond answer bot ...,Negative
316,1.0,bought food purpose competition bukalapak sending day paxel chose paxel cheaper grabsend gosend promise fastest turn ...,Positive
317,1.0,yes driver great pm otw place pm also arrived already door right hehehe ...,Positive
318,1.0,love star im disappointed shipping service c number call via whatsapp c slow response slow response made order paxel november said would ...,Positive
319,1.0,day package didnt arrive nothing used give explanation severe need give free promo havent prepared lot fleet annoying consumer sy ...,Negative
320,1.0,better use gojek grab one zzzzzz ...,Positive
321,1.0,disappointed hour estimation dri order hour afternoon date yet arrived good ...,Negative
322,1.0,disappointed time paxel delivery date hour estimate pm october good arrived updated estimate morning ...,Negative
323,1.0,dont use paxel guaranteed disappointed day expensive pay day taken better look another expedition ...,Negative
324,1.0,clear,Positive
325,5.0,yesterday gave star review complaint responded paxel via wa shipping condition indeed overloaded immediately handled thankyou paxel ...,Negative
326,1.0,use poor paxel service right every time get order pickup come receive good washed away ...,Negative
327,1.0,regret using service item hasnt pickup day day day pickup expedition last long ...,Negative
328,1.0,whats stuff hasnt delivered yet even though good arrived jatinegara early morning location cipinang even though ...,Positive
329,1.0,really dangerous,Negative
330,1.0,disappointing day october order take package plaza indonesia estimation rmh day october hour ...,Negative
331,5.0,good,Positive
332,5.0,clean friendly professional,Positive
333,1.0,increasingly ngaret schedule get worse worse service used please come back another expedition ...,Negative
334,1.0,try make one service immediately disappointed bad match motto,Negative
335,1.0,disappointing item waiting arrive hour computer service took long time answer telephone service ...,Negative
336,1.0,severe service bogor area paxel hour item didnt arrive even though close employee mostly get rich coffee ...,Positive
337,5.0,cool package le sophisticated gosend grab shelter box store package without necessarily waiting long roundtrip dikurir ...,Positive
338,5.0,time late still drop ontime keep ...,Negative
339,1.0,bad package far really disappointed,Negative
340,4.0,hero paxel training ground,Positive
341,1.0,jakarta menteng locker delivery ontime shipping surabaya ontime estimated arrive jakarta destination yet arrived though already using word ...,Neutral
342,1.0,placed order around paxel came pick good pm expected receive good day mentioned day delivery next morning received goodwhat kind service,Positive
343,2.0,paxels courier picked shipment duren tiga unprofessional scolded courier confused looking address said minute go back complex ...,Negative
344,5.0,incidentally event office really nice toilet clean especially room floor pantry musholla comfortable resting place ...,Positive
345,1.0,difficult contact complaining,Negative
346,5.0,best sameday package delivery flat price,Positive
347,5.0,semin wong,Neutral
348,5.0,amazing customer service time nice delivery man awesome finally delivery work,Positive
349,4.0,according location point,Neutral
350,1.0,bona fide courier service said one day service day package didnt arrive tracking continued customer angry worse paxel email ig wa ...,Negative
351,3.0,good delivery service management quite good office located jatinegara raya road unfortunately shipping courier part thorough fast ...,Positive
352,1.0,disappointed fasted sent paxel oclock courier taken day even night gpp next day jm bro overloaded please tell better ...,Positive
353,4.0,concept modern minimalist office know place often take part activity breathing room paxel hq ...,Neutral
354,5.0,wowwwwww,Neutral
355,5.0,paxel indonesia headquarters start cool,Positive
356,1.0,disappointing see big mango area today want accept genius card problem ...,Negative
357,5.0,samedays outoftown delivery paxel suitable food business ...,Neutral
358,4.0,good office lacking receptionist,Positive
359,5.0,crew friendly security enjoy room modern minimalist style child today paxel best deh service n courier service ...,Positive
360,5.0,head office workplace thank paxel ...,Positive
361,5.0,best instant courier,Positive
362,5.0,office building,Neutral
363,5.0,bad,Negative
364,5.0,office comfortable contemporary design elevator stair go top floor toilet air conditioning came many new courier ...,Positive
365,5.0,cool,Positive
366,5.0,good,Positive
