,rating,reviews,sentiment
26,1.0,delivery bekasi cikarang maybe day another courier online store would choose another courier slowness sting death give choosing courier ...,Negative
27,1.0,chaotic expedition ever incompetent management thought problem jayapura eh turn almost everything city like hold good warehouse basic ...,Negative
28,5.0,nice,Positive
29,1.0,package pic replaced empty cardboard thats right followup ninjathe worker liar ...,Negative
30,1.0,bad expedition estimate late,Negative
31,1.0,name express butthe delivery took long time order arrived even though west jakarta tangsel like sending good outside java ...,Positive
32,2.0,please continue,Positive
33,1.0,last month october scammed ninja xpres gift asking ransom thousand dp turned ring fake wedding ring halal gift dont ask compensation ...,Positive
34,1.0,slow jakarta jakarta day gas even though important item want go work expedition didnt arrive day already received ordered item north jakarta using sicepat south ...,Positive
35,5.0,warehouse job vacancy,Neutral
36,1.0,najis knowledge,Neutral
37,1.0,package hasnt arrived yet status update sent recipient address day ago slow unprofessional work please pay attention management people improve service ...,Positive
38,1.0,item worth several million lost replaced took c week figure back forth asking update always told wait seems still lot manual work ...,Negative
39,1.0,expedition courier trustworthy there naughty courier package tempo scan dkrm different address confirmation delivery one received ...,Positive
40,1.0,every time receive package ninja definitely never correct package doesnt even arrive even though already destination address courier finally brought package ...,Positive
41,1.0,package standed day ninja express done nominal huge order lazada ...,Positive
42,1.0,order cod system rarely arrives reason buyer money sufficient ...,Neutral
43,1.0,bad used expedition first time gave item hasnt arrived yet wow week ...,Negative
44,5.0,good delevery service,Positive
45,3.0,time use service bad response,Negative
46,1.0,half star,Neutral
47,1.0,bad recommendation solution want use ninja service better service bad ...,Negative
48,1.0,please please deliver package hasnt arrived yet really bad please take responsibility ...,Positive
49,1.0,central telephone number package didnt arrive september instead went back seller according lazada apk ...,Positive
50,1.0,tokopedia marketplace order ninja express pickup always arrive day month disappointing please management dont make excuse overload close cancel order ...,Negative
51,1.0,slowest delivery service indonesia jakarta tuesday friday blm arrives malang city ...,Neutral
52,1.0,problem long delivery normal disappointed one ninjaid courier seemed cheat deliver package night paid thousand courier said ...,Negative
53,1.0,delivery long,Neutral
54,1.0,try recruiting lg driver lot boss,Neutral
55,2.0,bad delivery took week failed deliver guy good job ...,Negative
56,1.0,kapokkk maakkk better use something else severely slow plus much parking ...,Neutral
57,1.0,use another courier area destination day arrive true delivery optimal ...,Positive
58,1.0,ordered package picked sent even worse neither family felt received package critical please pay attention sukaraja ...,Negative
59,1.0,dear ninja xpress company yesterday night afternoon got wa claiming courier ninja xpress prepare money never feel like ordering good wa ...,Positive
60,2.0,mostly transit even though distance close transit jakarta jakarta leave jakarta cant imagine every time buy good online using ninja service ...,Positive
61,1.0,bogor bekasi delivery took day package destroyed even though graphic description dont slam first last experience using ninja express ...,Negative
62,1.0,delivery took long time one contact c dont recommend ...,Negative
63,1.0,disappointed ninja,Negative
64,1.0,ive shopped lazada twice delivery using ninja express slow used week didnt send ordered wednesday hasnt sent yet oh god dont want ...,Positive
65,1.0,bad long time status still way hadeeuh employee gave star sure ...,Negative
66,1.0,please ninja express package ordered lazada arrived waited pm package arrived around pm whatsapp courier said would sent today ...,Positive
67,5.0,want ask admin ninja express job opening ...,Positive
68,1.0,hoax ninja ad work slow like snail ...,Positive
69,1.0,pickup request arrived follow time still long,Neutral
70,2.0,si item name rita nengsi temiang village please dont sell someone else si please send item afternoon si around oclock ...,Positive
71,1.0,house come,Neutral
72,1.0,item broken one responsible order via lazada ive chatted seller responsibility ninja chat ninja responsibility seller ...,Negative
73,4.0,good service courier confirm ask address form map location however information system provide suggestion improvement connected olshop ...,Positive
74,1.0,aduuuuhhhsorry using delivery servicethe package hasnt arrived yetalso ...,Neutral
75,1.0,package delivery failed twice send last night failed lateness next day priority ...,Negative
76,1.0,come let go food cooked day still popping jakarta fact total failure ive scolded friend usually use another delivery service day ...,Negative
77,1.0,dont want use delivery service open business every time order using ninja delivery service definitely return buyer wont return seller lost ...,Positive
78,5.0,nice place work,Positive
79,1.0,never fast delivery always slow even late,Neutral
80,1.0,want try using dont use another expedition expedition flawed pickup good week request already package go round round better use ...,Positive
81,4.0,hi sorry package pressed sister order received using shopee name elsoraya thank si please send home pleaseee si ...,Positive
82,1.0,worst expedition please close,Negative
83,1.0,moon repaired,Neutral
84,1.0,lazada use ninja shipping ive changed package several time better kamren replaced still worth using even though far price pant sent ...,Positive
85,1.0,ninja courier time cod trustworthy thief show west jakarta area bonjeruk call courier immediately returned good returned want thief ...,Neutral
86,1.0,worst expedia ever im going use disappointed ...,Negative
87,1.0,slow delivery,Neutral
88,1.0,tried call c waiting long time one pick bad delivery service always wrong pickup month running always wrong reprimanded start ...,Negative
89,1.0,okay worst expedition regular package estimated,Negative
90,1.0,slow delivery,Neutral
91,1.0,long time playing package status yet afternoon afternoon problem afternoon yet high school ...,Negative
92,1.0,super duper took long time use delivery great doesnt match name ninjja xpress ...,Positive
93,1.0,sent good hasnt arrived already month ...,Positive
94,3.0,im little disappointed delivery really slow,Negative
95,1.0,today received package clothes turned hurtful felt cheated seller wasnt wanted didnt order online anymore ...,Negative
96,1.0,every ninja brings package take long know ninja brought package id rather shop online ...,Neutral
97,1.0,expedition take long time term delivery hopefully change ...,Positive
98,5.0,ninja express head office yesyou cant senddrop item ...,Neutral
99,1.0,hope lazada considering cooperation ninja van id lemooootttt ...,Positive
100,2.0,package number come hasnt arrived day ...,Positive
101,1.0,pakettt stuck jakarta week package sent destination wheres courter ...,Negative
102,1.0,reading people comment 2 hope package safe destination ...,Positive
103,1.0,package lost recommended,Negative
104,1.0,disappointing package supposed sent kediri instead taken north maluku good didnt arrive ...,Negative
105,1.0,worst shipping service,Negative
106,1.0,super slow shipping town feel like country ...,Positive
107,1.0,great ninja express pickup courier wa number nagged nagged difficulty picking good house narrow alley really great attitude ...,Positive
108,5.0,satisfied using,Positive
109,1.0,name ninja xpres delivery really slow courier walk ...,Neutral
110,1.0,first time used ninja really disappointed wouldnt use another delivery service longest one week jakarta ...,Negative
111,1.0,ugly promise food package day almost week package hasnt arrived food expired ...,Negative
112,1.0,worst expedition day amp arrive even though fellow bekasi day bekasi bekasi didnt arrive walking crawling c also disrespectful ...,Negative
113,1.0,almost week know package still hasnt arrived ive used courier time still slow already change name snail xpres ...,Neutral
114,1.0,sent using ninja day lom came pdhl see status way ...,Neutral
115,1.0,courier service package still city reseller week better disband change name leech ...,Positive
116,1.0,lelet always reschedule courier always reason night delivery ...,Neutral
117,1.0,real badly slow ninja nearly week stuff ...,Negative
118,1.0,faster response please chat bacod chat hour response email hour response ...,Positive
119,1.0,message week arrived im rushing admin ...,Neutral
120,1.0,lamaaaaaaaaw,Neutral
121,1.0,longest shipping expedition arrive ninja name ninja delivery process like snail ...,Positive
122,1.0,name express ninja changed snail ninja delivery took long unclear,Negative
123,1.0,im embarrassed name slogan say ninja rich snail foot courier carrying delivery sack want hurry ...,Positive
124,1.0,dont know dont understand sending service email got definite answer ...,Positive
125,1.0,courier polite sending package middle night shouting scream bad new experience like many delivery ...,Negative
126,1.0,bad expedition slowest clear usual ninja exprees package day use ninja express take week dont use ninja expret old friend ...,Positive
127,1.0,would expedition ga professional,Neutral
128,1.0,package sent jakarta east java went banda aceh almost week silent sent right address even though every day c certainty ...,Positive
129,1.0,wow bad package took really long time stop moving want use work sad,Negative
130,4.0,actually want give star normal package fast sample q package arrived today week hasnt arrived yet ...,Positive
131,1.0,seller ecommerce disadvantaged courier request pickup always delayed day picked drop point far away useless courier service ...,Negative
132,5.0,ok,Positive
133,5.0,cool time according order schedule,Positive
134,1.0,worth long delivery like jne jt tiki lex sicepat ...,Positive
135,1.0,good arrived please provide info ninja express balikpapan package take long arrive even though already balikpapan parcel sent checked ...,Positive
136,4.0,live,Neutral
137,1.0,delivery take long beyond estimation,Neutral
138,1.0,ive waiting day asked come tomorrow ehh didnt even come please fix ...,Negative
139,1.0,disappointed amp order item time return item notification lazada ...,Negative
140,2.0,g really good got report sister brother courier polite harsh word spoken phone asking cooperation personally problem better speak politely ...,Positive
141,1.0,old package arrive,Neutral
142,1.0,q package please,Positive
143,1.0,first time bought lazada got delivery service scheduled date receipt yesterday notification first delivery attempt failed im waiting today ...,Negative
144,1.0,shipment sent day suddenly canceled unilaterally ninja ...,Neutral
145,1.0,buy couple dish clothes wear photo childrens birthday event afternoon processed send current date status still delivered address address ...,Neutral
146,1.0,first time send cod packet good received customer money paid package ninja application returned sender money hand ...,Positive
147,1.0,dizziness dont wait good lazada,Negative
148,1.0,crazy like long time online shopping enthusiast decrease plus shopee cant choose jsa expedition eh one get ninja give wait delivery period ...,Positive
149,1.0,old process bhkan pket left warehouse day ...,Neutral
150,3.0,also company engaged shipping service ...,Positive
151,1.0,slow ninja us express,Neutral
152,5.0,first good impression buy package bad price also cheap exo lightstick bought arrived safely,Positive
153,1.0,shoope delivery service cant choose right ordered yesterday got ninja xpress swear many people keep sending take long time safe ...,Positive
154,1.0,si fellow jakarta havent arrived b tlng checked period losing another expedition day arrived jakarta disappointed kapok next time better use another ...,Negative
155,3.0,hopefully better shipping service ive received package thank ...,Positive
156,1.0,crazy package week hasnt arrived week ago receipt updated seller meanwhile shipment delivered day maximal city know whats ...,Negative
157,4.0,good,Positive
158,1.0,longest expedition process delivery one hub another take one day even though one city mention sorting process warehouse take long time almost ...,Neutral
159,1.0,package havent arrived stuck even though estimate received already still hasnt moved arriving bogor south jakarta ...,Positive
160,2.0,took long time send process took long warehouse transit package regular delivery arrived point ...,Neutral
161,1.0,anyone courier phone number name denis subrata package still hasnt arrived ...,Positive
162,1.0,stay sorted package expedition bad ...,Negative
163,1.0,yailaaahh pantesan know read review first use service think fast safe others turned amsyong late beyond estimated time ...,Positive
164,1.0,first time using expedition immediately disappointed courier train courier polite come customer dont still thank ...,Negative
165,5.0,great expedition recommended anyway ...,Positive
166,2.0,delivery really slow please improve service little bit faster ...,Positive
167,1.0,slow arrived house samarinda far yet usually day package wanted week netting jakarta ...,Neutral
168,1.0,package thursday going sent destination monday hasnt arrived yet courier turn already tomorrow wa courier ...,Neutral
169,5.0,ok nice,Positive
170,1.0,bro package package really late got email supposed arrive yesterday instead failed send xpress trade hadehhh gimna si ...,Negative
171,1.0,really bad seller want send express ninja like doesnt price one want send go front milkman courier place always ...,Negative
172,1.0,delivery process surabayasemarang long another expedition take least day want day ...,Positive
173,1.0,ninja express took long time ship march really bad order old stuff arrives ...,Negative
174,1.0,day package cakung latest update ...,Neutral
175,1.0,pickup request taken said wrong address confirm amp ...,Negative
176,1.0,courier songong naive teach manner fire courier like ...,Negative
177,1.0,please send important package since day ago didnt arrive today march suddenly package canceled without clarity followup also satisfactory answer please ...,Positive
178,1.0,ninja expedition service le professional area juwana pati central java take package count first immediately take away like confused send seed counting ...,Positive
179,1.0,long delivery take,Neutral
180,1.0,name xpres woi day gua package gk padahal mesan surabaya malang doang day still paseruan want use make emotional people background siput intention ...,Positive
181,1.0,long pickup long delivery astagfirullah lot patience x first time using ninja thats sh p system doesnt expedition option trnyta sent ...,Neutral
182,2.0,wheres package lazada stray woyy notification package already sent home kmren today package still hasnt reported soooooo new ...,Neutral
183,1.0,really ugly notification sent item hasnt arrived yet evening ...,Negative
184,1.0,online purchase picked time purchase yesterday morning shop submitted picku yesterday afternoon hasnt update yet dont pick ...,Neutral
185,5.0,fast delivery,Neutral
186,1.0,returned good never return seller please pay attention ninja courier honest ever signed like one example lot lost item sent back ...,Positive
187,1.0,old package delivery,Neutral
188,1.0,far estimated delivery super duper slow,Positive
189,1.0,delivery response slow better use fast ...,Positive
190,3.0,excellent,Positive
191,1.0,service bad used ninja service package status information failed notifying lazada japri said wasnt enough time would resend didnt work ...,Negative
192,1.0,rating give rating package day clarity whatsoever terrible ...,Negative
193,1.0,bad expedition first order lazada finished content exchanged finally ninja replaced money ...,Negative
194,1.0,tried using ninja express package received day successfully picked pdlhl city jakarta name good express express service ...,Positive
195,1.0,bad old service like expedition outside city one day city really long ...,Negative
196,1.0,week sending good service tracked said package missing come ...,Positive
197,1.0,bad service lack information solution late delivery,Negative
198,5.0,ninja express service good poris al shop indonesia continues use ninja express ok ...,Positive
199,1.0,long time send,Neutral
200,1.0,longest original shipping expedition disappointed badly ...,Negative
201,1.0,waste delivery service return package lazada sobek restrayed say lost liability main send ...,Negative
202,1.0,late delivery order thank,Positive
203,1.0,bad service businessman constrained ninja express ...,Negative
204,1.0,period day picked day day running day unclear besides mother bought free stuff time asked ...,Positive
205,1.0,open oclock said waiting midday package still hasnt sent customer keep asking good arrived ninja express know use fast ...,Positive
206,1.0,poor courier service poor tracking system recommended,Negative
207,1.0,day package reached intention send package ...,Positive
208,1.0,never mind cod transfer return still pay ...,Negative
209,1.0,yesterday status package delivered recipient address today status confirmation whatsoever courier also delivered gtw ...,Neutral
210,1.0,already week hasnt arrived payment ninja experss arrives eh come expensive paying alfamart eh disappointed sour taik cat flew nowhere ...,Negative
211,1.0,please courier send confirmation package first recipient recipient number written dont play long give ...,Positive
212,1.0,package arrived bought tokopedia regular xpress ninja courier jacket hasnt arrived yet please please already paid via alfamart yesterday ...,Positive
213,5.0,fast ninja express central java lampung day ...,Neutral
214,1.0,kura kura expedition better trade fried food ...,Positive
215,5.0,ninj good,Positive
216,1.0,bad ninja service please choose looking courteous courier know tired tired help u customer package taken ...,Negative
217,1.0,doesnt match advertisement day good havent arrived ...,Positive
218,1.0,worse package jan feb didnt arrive bad bad really bad ...,Negative
219,4.0,mistic coffee,Neutral
220,1.0,longest expedition service highly recommended using ninja express thousand package dream one package arrived century wow im sorry ...,Positive
221,1.0,disappointed pickup usually take day picked day still waiting instead going forward going backwards ...,Negative
222,1.0,please c please give correct information long know ask mean serious dont answer losing time better money found time cant go back ...,Positive
223,5.0,excellent,Positive
224,2.0,may know sh cakung,Neutral
225,1.0,ninja exprss bad package didnt arrive package asked lost ...,Negative
226,5.0,thank ninja always care item shoop,Positive
227,1.0,always delayed pick,Negative
228,3.0,several time using ninja take long time deliver bandung jakarta take day ...,Neutral
229,1.0,deliver good january tangerang day later still ninja express warehouse dont know asking c say warehouse cant confirm warehouse give delivery estimate fix ...,Positive
230,1.0,clearly fake rating ordered package using ninja tangerang jakarta estimate day ...,Negative
231,1.0,may ask clarity package status received even though havent got package yet asked security wasnt even next security item taken courier good ...,Positive
232,1.0,expedition feature call center slow clear delivery hasnt arrived even though jakarta depok outside jabodetabrk could ...,Positive
233,2.0,inversely proportional name better change title ...,Positive
234,1.0,expedition service worst super severe sorry say ...,Negative
235,2.0,think teraja already worst term delivery turn competitor day package hasnt arrived even though cipanas cianjur dont know ...,Negative
236,1.0,rating good star average really love star complaint delivery long hahaha already crushed emang pake service ninja xpress unbelievable ...,Positive
237,1.0,longest expeditionary service pdhal send together one j problem bring lot good courier also bring lot stuff anyway give jt ...,Positive
238,1.0,shame use express ninja according name day using ninja day hasnt arrived yet rating bad ninja good im sorry ...,Negative
239,1.0,worse come package didnt arrive didnt move using service arrived using severe express ninja service change name slow ninja ...,Negative
240,1.0,bad service estimated max day delivery actually day clarity ...,Negative
241,1.0,really bad problem delivery period cirebon bekasi day arrived ...,Negative
242,1.0,sending package december december package clear complaint c answered reason package lost ...,Negative
243,1.0,disappointed,Negative
244,1.0,dont wont use ninja xpress service sender pickup service take longer day even though followed many time delivery customer also ...,Neutral
245,1.0,change last name doesnt match ad xpress kempessss much suitable package shopee sent day update automatically canceled reason ...,Neutral
246,1.0,slow slowest sorting day ...,Neutral
247,1.0,really disappointed didnt match time specified courier also unclear want queued soon possible package arrived ...,Negative
248,4.0,cool,Positive
249,2.0,delivery long tracking clear location turn package sent today evening doesnt arrive either even though use tomorrow morning please ...,Positive
250,1.0,package sent long time sent tracking status package sent recipient address day sent reason enough ...,Neutral
251,1.0,item clear arrived thats package updated clear like another expedition quick provide update disappointed ninja express hopefully ...,Positive
252,1.0,ninja express slow deliver seler pick good jakarta cmn bandar lampung still jakarta sorry use ninja express disappointedaaaaaaaaa ...,Positive
253,2.0,delivery slow especially order cirebon pemalang take long time ...,Neutral
254,1.0,every time order online courier service using ninja definitely never arrive even though location interior ...,Positive
255,1.0,disappointing expedition customer waited order arrive two week asked telegram bot turned package damaged news ...,Negative
256,1.0,nina delivery took long time without breaking,Neutral
257,1.0,star star sent package jakarta say item lost week since ordering also news ninja express ga professional ga recommendation poor green ...,Negative
258,1.0,disappointed many time delivery expedition really long even though sent seller monday bandung friday afternoon courier telephoned asking address ...,Negative
259,1.0,wow im really sorry used xpress ninja courier sale shop didnt pick pickup day even though job dishopee seller disappointed service day ...,Neutral
260,5.0,place work looking lawful sustenance blessing ...,Positive
261,1.0,umpteenth time disappointed xpress ninja package always take long time pick ask pickup thursday hasnt picked yet tlp c already ad dont change ...,Negative
262,1.0,hey package wednesday still going tomorrow package didnt come time making ninja disappointed ...,Negative
263,5.0,may contact ninja kupang area package hasnt delivered ...,Neutral
264,1.0,disappointed delivery notification delivery failed like sent ...,Negative
265,1.0,package hasnt arrived im sorry used service long time couldnt move fast ...,Positive
266,1.0,woyy item bogor jambi didnt arrive confirmed word damaged asked item didnt want see wasnt broken thats bad total million ...,Positive
267,1.0,come package day ago didnt update huh said transit transit took long time pdhl used use ninja express hopefully im afraid wont come ...,Positive
268,2.0,unfortunately chose expedition chose expedition working day olshop urgent need expedition day afternoon good ...,Positive
269,4.0,karana easy find best route,Positive
270,1.0,original recommend delivery complete udah address clear activity phone number still jakarta area sampesampe good get description good returned sender ...,Positive
271,1.0,recommended file submission march approximately receipt lost nothing received vendor ...,Negative
272,2.0,first time used express ninja really disappointed fail send didnt want use express ninja anymore really disappointed ...,Negative
273,1.0,duh dont really use ninja every time courier pickup always good ask next day really strange talking impolite right selling customer marketplace dont ...,Negative
274,1.0,come package doesnt move please inform pket,Negative
275,1.0,please fire courier im polite impolite even though told wait minute ran away didnt say anything malay said destitute didnt want change ...,Negative
276,1.0,good morning package transit day go day latest update please dont work ...,Positive
277,1.0,disappointed time buy package shipping via mail ninja prnding severe ...,Negative
278,5.0,servant speed like ninja style dont take ninja stance like disappear yach one disappears doesnt know news hehehe ninja express mwanteeeeeeppppp ...,Positive
279,5.0,want ask ninja express open vacancy courier thank ...,Positive
280,1.0,sir maam please want open expedition first review work plan dont careless period sending package really old receipt checked update employee ...,Positive
281,1.0,bad cooperation month commission doesnt pay disappointed reason computer broken blah blah please urus responsibility ninja mitra asih bekasi utara branch ...,Negative
282,2.0,used ninja xpress service twice delivery always late station always sent destination day actually intention make service company ...,Neutral
283,1.0,admin social medium division especially instagram doesnt like response even though response like delivery service c admin took care complaint email ...,Positive
284,1.0,payakumbuh area ninja express courier really outrageous parcel parent handed recipient reported package delivered finished ...,Negative
285,1.0,service east tanjung jabung district bad please fix bos ...,Negative
286,4.0,thanks c,Positive
287,1.0,unprofessional expedition better close,Negative
288,1.0,slow delivery already many c chat told patient ...,Neutral
289,1.0,youre cool day since process working good didnt arrive recipient even calling call center sending email solution thank learning patient ...,Positive
290,1.0,dog oath going round round package karawang bekasi week strange thing package go round round start giver know package invited ...,Positive
291,1.0,hadee good confirmed received ninja day sent either second time like ridiculous swear work system awesome whether ...,Positive
292,5.0,komen,Neutral
293,1.0,package moved day even though south tangerang ...,Neutral
294,2.0,rating really strange many give star rating still ...,Negative
295,1.0,day good shopee taken impression want come messed ...,Positive
296,1.0,ninjaxpres service bad rts sprite item drunk whole really trustworthy ...,Negative
297,1.0,many new expedition time disappointed package picked according schedule took directly partner turned took long time pick huftt ...,Negative
298,1.0,august september package arrived information still sent allah name ninja xpress ...,Neutral
299,1.0,bad pickup service morning tonight package picked courier continue ...,Negative
300,1.0,slow delivery wait next year new item arrive name express service remains stone age ...,Neutral
301,1.0,long pickup long delivery courier gave fake report pick operating hour pm pick day disappointed ...,Negative
302,5.0,fast delivery,Neutral
303,1.0,disappointing expecting ninja service fast turned far expected disappointing fact package took long time arrive even ninja service ...,Negative
304,1.0,disappointed using ninja always bad experience past lost package didnt arrive c also cooperative ...,Negative
305,1.0,really bad ordered shopee using ninja first tried uh jakarta day order hasnt picked yet like sending papua website clear ...,Negative
306,1.0,worst service compared courier,Negative
307,5.0,online merchant buyer satisfied ninja van service pickup barring home always fast good picked day pickup request regular delivery good ...,Positive
308,1.0,bad service ninja harm seller customer time case ninja introductory person ninja work professionally customer package delivered recipient address ...,Negative
309,1.0,day havent arrived really disappointed package didnt move ...,Positive
310,1.0,item didnt arrive customer service called dozen time answered,Neutral
311,1.0,package conveniently lost phone c lumping horse meter premium rate wow company ...,Positive
312,1.0,good needed kmren reason continue ...,Positive
313,1.0,delivery always late never late never time cant work professionally dont open company ...,Neutral
314,1.0,disappointing use name ninja xpress use name ninja conch suitable slow take time ask forgiveness suitable olshop like ...,Positive
315,1.0,delivery really bad many item missing disband ninja ...,Negative
316,1.0,longest expedition,Neutral
317,1.0,super slow,Positive
318,1.0,irresponsible kuruirnya old package coming courier rude ...,Negative
319,1.0,thank ninja swear wont using courier service give good dont arrive ...,Positive
320,1.0,really call c said told wait day even though waiting item day asking warehouse number allowed allowed pick item warehouse ...,Positive
321,1.0,package date calling csnya result anymore ...,Neutral
322,1.0,severe package sent beyond shipping estimate ...,Negative
323,1.0,bangeeettt slow delivery,Neutral
324,1.0,please activate c development partner difficult complaint cost asking package didnt arrive sincerely beg cooperate ...,Negative
325,1.0,last year using ninja express buy red onion bekasi bekasi eeeh package strayed north jakarta complaint etc finally arrived day later dont think onion one ...,Negative
326,1.0,disappointed ninja express especially handsome dalem tebet jaksel period expensive day fact good sent half past night obviously come home ...,Positive
327,1.0,ive sent time ninja package always returned seller courier doesnt intend send package ...,Neutral
328,1.0,really bad shopping online using courier feel like shopping abroad even shopping abroad long using xpress ninja ...,Negative
329,2.0,time using ninja xpress really slow doesnt match name ...,Neutral
330,1.0,long oath annoying ordered yesterday doesnt arrive ...,Negative
331,1.0,slow delivery,Neutral
332,1.0,delivery slow never time even though package picked always use ninja delivery always estimated time extra time also day ...,Neutral
333,1.0,disappointed package arrived day call center show music ...,Negative
334,1.0,kapoooooooook sama ninja,Neutral
335,1.0,confirmation item pending call center difficult contact music appears really disappointing sorry using expedition needed good yesterday doesnt ...,Negative
336,1.0,week good arrived destination address response also bad repeatedly contacted response ...,Negative
337,1.0,please speed delivery good sorry long wait ...,Positive
338,1.0,false expedition transaction saturday morning pickup good seller let see response must like sorry si please call blablabla time already ...,Positive
339,1.0,package sent dated july estimation received dated july pa july arrived ga package check cek latest news still transit jakarta pa new email dial bale ternal damage package ga ...,Negative
340,1.0,wow dont intend expedition dont need open service order jakarta area good estimated week already like use item transit event new week ...,Positive
341,1.0,unsafe regret use service,Negative
342,5.0,seat guest,Neutral
343,1.0,promos may market place etc must satisfying service order market place good pickup seller buseeeet order date request pickup date ...,Positive
344,1.0,slow expedition service promise day package received week package isnt clear contacted call center one answered intention make expedition ...,Neutral
345,1.0,suitable name shipping service si lelet xpress ...,Neutral
346,1.0,disappointing ma want use service please think bro clarity week customer service tracking tracking finish ...,Positive
347,1.0,ninja come delivery slow need show olshop anymore dont think ive waiting stuff isnt home either ...,Neutral
348,1.0,poor service ever kapok,Negative
349,5.0,want complain good lazada canceled ninja express courier kendari package already week im late reply chat minute directly returned seller damn ...,Negative
350,1.0,poor service pickup delayed courier cancelled didnt reschedule courier pickup got complaint customer driver always ask detail shop address even though already written clearly shopee turnoff ninja express shop recommend fix problem,Negative
351,1.0,ninja come expers coming please come please expedited good yes please expedited ...,Positive
352,1.0,package hasnt arrived yet check parcel receipt successfully sent havent received yet gosh ninja skip ...,Positive
353,2.0,please order expedite delivery,Positive
354,1.0,please improve working system team shipping service business concerning convenience sender receiver ...,Positive
355,1.0,sorry use ninja express long time delivery like fast delivery ...,Positive
356,1.0,service bad makassar south sulawesi courier professional ...,Negative
357,1.0,delivery date june arrive ...,Neutral
358,1.0,worst shipping service ever many late even many package lost,Negative
359,1.0,expedition slow clear morning tracking status sent address notification lg transit transit transit come come ninja different ...,Positive
360,1.0,insane insane package expedition somehow stuck receipt tracked still place dont understand expedition anymore ...,Negative
361,1.0,parahhhh day package arrive even though jakarta phone c said good cideng ready sent km even though house south jakarta doesnt ...,Positive
362,1.0,pk xpree ninja service disappointing close distance info sent b arrive xkp wa time run please contact c service ...,Negative
363,1.0,package already day still going around,Neutral
364,1.0,crazy courier service c really bad telephone company never called never asked courier followed luckily one star zero star deserve ...,Negative
365,1.0,najiissss guaa delivery courier part trunk like trace unclear grumble please update replace severe doesnt sell courier model like use ninja ...,Positive
366,1.0,expedition unclear distance warehouse destination address almost month arrived yet reason destination address closed listed ...,Negative
367,1.0,tracking package sent receive package expedition least wa text good delivered location ninja confirmation recipient ...,Positive
368,1.0,june item hasnt arrived strangely enough reseller received response ...,Positive
369,1.0,poor service period,Negative
370,1.0,please pack cant see recipient information location surprised even though didnt get every day weird ...,Positive
371,1.0,long pickup order,Neutral
372,1.0,really use ninja shopping lazada using ninja eh shop already courier courier sent may still place hadeuhhhhhhhhhhhhhhhhhhhhh ...,Neutral
373,5.0,ninja x press cool good stuff,Positive
374,1.0,already day package updated news stts mash process done logistics partner ...,Neutral
375,1.0,bad make package send happy told send number time ive waiting day sent bad ...,Negative
376,1.0,order good bukalapak hr arent taken,Positive
377,5.0,comment lot buzzer sportsmanlike bos competition ...,Neutral
378,5.0,nice office,Positive
379,1.0,day good west jakarta ciledug sent using ninja didnt hear news check cross tracking status even though using drug able take two day ...,Positive
380,1.0,package hasnt arrived yet come bad service annoying ninja better ajj dah ...,Negative
381,1.0,kapoooooooooookkkkkk sungguuuuuuh kapoooooook using ninja express clearly slow send ...,Positive
382,1.0,first time using ninja service really disappointed package may,Negative
