,rating,reviews,sentiment
35,1.0,bad service,Negative
36,1.0,nan,Neutral
37,1.0,delivery long please fix,Positive
38,1.0,package day hasnt arrived ...,Neutral
39,5.0,nan,Neutral
40,2.0,experience using shopee express service getting unpleasant lived cicada cod package returned seller without telephonewa courier delivery process ...,Negative
41,1.0,tired using expedition,Negative
42,2.0,package day movement sent bandung palangkaraya courier sane crazy ...,Negative
43,5.0,nan,Neutral
44,1.0,ruined expedition courier asked clearly friendly attitude ...,Positive
45,1.0,courier polite attitude send package play throw try giving willy sp ...,Positive
46,5.0,far doesnt disappoint,Positive
47,1.0,crazy,Negative
48,1.0,nan,Neutral
49,5.0,nan,Neutral
50,5.0,review negative huh ive using shopee express long time maybe negative feedback foam consumer used inputfeed shopee express kdp fixed ...,Negative
51,1.0,shopee express responsibility item status apk item received item hasnt arrived courier name tatawan person songong hope action ...,Positive
52,5.0,nan,Neutral
53,1.0,wow package bandung makassar sent yet keep long njirr really regret using useless expedition first last time using shopee express bgst ...,Negative
54,1.0,courier didnt know send office address dont know sent received mr agus clearly location thing agus ...,Positive
55,1.0,item arrived home status returned sender delivery attempt failed ...,Negative
56,5.0,looking shopee express hub bandung found saw assessment post majority contained disappointed great want join comment experience ...,Positive
57,1.0,nan,Neutral
58,1.0,attempted package delivery postponed due insufficient time like time ...,Positive
59,1.0,nan,Neutral
60,1.0,work many day hasnt arrived arrived since thursday ive waiting sunday item hasnt arrived yet responsibility ...,Neutral
61,1.0,aing package come also,Neutral
62,1.0,intention work,Neutral
63,3.0,tried shopping shopee champion waited long time package ...,Positive
64,5.0,nan,Neutral
65,1.0,today december package hasnt arrived yet december ...,Neutral
66,4.0,nan,Neutral
67,5.0,nan,Neutral
68,1.0,delivery slow shopee customer service asking warehouse couldnt tell package description sorted clear want use mine today ill ...,Neutral
69,5.0,nan,Neutral
70,1.0,there contact number package didnt arrive time like please give web number rush want take package someone order ...,Positive
71,1.0,nan,Neutral
72,1.0,item hasnt arrived week delivery status like sent location didnt arrive late night even though delayed wasnt enough time yesterday ...,Positive
73,1.0,need use review people review representative ...,Neutral
74,1.0,long time like package arrived week really worse estimated,Negative
75,1.0,basically dont believe shopee expedition anymore,Neutral
76,5.0,nan,Neutral
77,1.0,clear package delivered there contact number different neighbor there problem easy complain ...,Positive
78,1.0,long time really slow,Neutral
79,1.0,please professional like courier delivery exceeded estimate ive disappointed several time there change leave ...,Positive
80,1.0,bad shipping took long,Negative
81,5.0,nan,Neutral
82,1.0,nan,Neutral
83,2.0,nan,Neutral
84,1.0,shopee application morning sent courier hasnt come like courier ...,Negative
85,1.0,package hasnt arrived yet,Neutral
86,1.0,disband expedition like lot loss item dont come bad ...,Positive
87,1.0,delivery bad long take status arrive one place three heart dont move arrived hasnt arrived ...,Positive
88,5.0,nan,Neutral
89,1.0,keep going back warehouse,Neutral
90,1.0,bad experience first time courier doesnt know address late night call impolite language high tone also ordered take package road ...,Negative
91,1.0,bad service long time waiting package ...,Negative
92,1.0,wheres package didnt arrive,Neutral
93,5.0,open night,Neutral
94,5.0,first doubt worried saw rating thank god arrived time package safe continue improve yes still buyer satisfied ...,Positive
95,5.0,quiet,Neutral
96,1.0,slow delivery,Neutral
97,1.0,courier sent package river please return back paid cod given refund paid cod package ...,Positive
98,1.0,item status arrived delivery package hour stupid ive home late night one knock door stupid management courier ...,Negative
99,1.0,took long send warehouse,Neutral
100,1.0,turn many like always pas delivery estimate considered received recipient many complaining still standing expedition huh ...,Positive
101,1.0,really bad service every time problem c never responds even answered take long time transported department really good shopee express lost item ...,Negative
102,1.0,package didnt arrive really courier package arrived first ...,Neutral
103,5.0,nan,Neutral
104,1.0,nan,Neutral
105,1.0,worst eexpedition wheres package pke said received received name whats name didnt phone call confirm item arrived messed photo put ...,Negative
106,1.0,always slow always disappointing,Negative
107,1.0,package stuck warehouse instead delivered right away strange wait long time regular period take day thats right ...,Negative
108,1.0,nan,Neutral
109,5.0,nan,Neutral
110,1.0,sluggish tired,Negative
111,1.0,bad package received receipt even though havent courier confirmed delivery ...,Negative
112,1.0,nan,Neutral
113,1.0,nan,Neutral
114,1.0,excuse come item almost past estimated delivery date hasnt arrived yet whats problem service closed ...,Negative
115,1.0,package delivered hasnt arrived yet really weird ...,Negative
116,1.0,package delivery took long,Neutral
117,1.0,nan,Neutral
118,1.0,sorry courier recommend october night considered good delivered pdhl rmh accept even dtg second received item tsb ...,Positive
119,1.0,wheres stuff said arrived people around house didnt receive horrible service ...,Positive
120,1.0,sorry advance advice worker warehouse staff work heart especially courier intention delivered delivered immediately package arrived day ...,Positive
121,1.0,bad service item arrived noon update late didnt even tell item deposited office even though item waiting least let know via whatsapp chat ...,Negative
122,1.0,delivery took long even though house close hold since yesterday ...,Neutral
123,1.0,name express actually lelet,Neutral
124,1.0,bad courier,Negative
125,1.0,long time package day still bandung ...,Neutral
126,1.0,package didnt come right address time package got lost even though address complete ...,Negative
127,1.0,swear shopee express dont know hr recruit employee shipping sop super duper bad bad bad package w left terrace house put behind plant ...,Negative
128,1.0,long,Neutral
129,1.0,good still week service really bad ...,Negative
130,1.0,seems like lot thief,Negative
131,1.0,shopped twice using standard shopee express delivery service nothing correct one received first item courier doesnt want deliver second one item sent dont ...,Negative
132,1.0,swear delivery service long bad,Negative
133,1.0,really bad havent received package status received package go please reliable courier yes ...,Positive
134,1.0,sorted like doomsday,Negative
135,1.0,nan,Neutral
136,1.0,package sent surprised,Positive
137,1.0,week hasnt arrived even though day ...,Neutral
138,1.0,sorry expres shope package bandung sent already sent reason courier doesnt meet time package always returned ...,Negative
139,1.0,courier efficient night call package cant sent using information ive received shopee really trustworthy really ...,Positive
140,1.0,lemooodd,Neutral
141,5.0,shope vacancy bag min sort,Neutral
142,1.0,bad shopee express delivery clear twice sent shopee express lot drama package stored coconut ice woi thought seller coconut ice ask whose name responsible ...,Positive
143,1.0,suitable expedition suitable market place slow ...,Neutral
144,1.0,disappointed delivery time,Negative
145,1.0,shoppe express package hasnt moved almost week last month package arrived home day courier didnt respond well instead asked meet didnt want take home ...,Negative
146,1.0,slow service anjim,Neutral
147,1.0,shopee express tau arti express ga vro,Neutral
148,5.0,although day jkt bdg salute courier able find location even though house number benchmark rt rw courier shopee express bad still ...,Negative
149,1.0,want markerplace go marketplace dont bother joining expedition performance chaotic bad slow doesnt match estimate dont greedy ...,Negative
150,1.0,crazy package bandung week hasnt arrived home intention working last estimate thursday monday still hasnt arrived ...,Negative
151,1.0,im reseller shopee shipping cost expensive shipping east java thousand expensive sending city base pinang cross island using interstate expedition ...,Neutral
152,1.0,usually bandung tasikmalaya directly home address come bandung karawang bayumas want first playing around indonesia like ...,Positive
153,1.0,item arrived yet intention open delivery service ...,Neutral
154,1.0,really badmy item week still clarity day good yet arrived hand application information received wib anyone ...,Positive
155,1.0,information status package received thursday saturday received sorry give little rating hopefully better ...,Positive
156,2.0,nan,Neutral
157,1.0,long delivery even though already destination city ...,Neutral
158,1.0,wow silly chat response like case ...,Positive
159,1.0,nan,Neutral
160,1.0,deliberately ordered week didnt arrive quickly know took long time arrive ...,Neutral
161,1.0,long,Neutral
162,1.0,really messy ordinary expedition jakarta bandung day week hasnt arrived yet bos messed bad service ...,Negative
163,1.0,long process,Neutral
164,1.0,wow wheres stuff dog status received package doesnt come house ...,Positive
165,1.0,shopee express professional shipping item hasnt arrived yet ive waiting since sunday hasnt arrived yet courier tracking keep silent whats ...,Neutral
166,1.0,shopee ordered kimchi sunday wednesday still piled bandung sorter food explode street way ...,Neutral
167,1.0,delivery long usually h arrived courier already hasnt arrived ...,Neutral
168,1.0,slow day way location didnt even arrive even though canceled close gave using shopee express ...,Neutral
169,1.0,better use fast express cod courier instead using courier shopee bro long time arrive ...,Positive
170,1.0,nan,Neutral
171,2.0,nan,Neutral
172,1.0,week good arrived called head office several time credit hb half price product please wait investigated yes gave maybe ...,Positive
173,1.0,courier intend work work,Neutral
174,1.0,isnt item delivered isnt cellphone number tell live ...,Negative
175,1.0,nan,Neutral
176,1.0,aww,Neutral
177,1.0,nan,Neutral
178,1.0,work take long time different fast guy he right time really slow ...,Neutral
179,5.0,personal opinion shopee express best compared expedition average person post disappointed satisfied shopee express service dont comment ...,Positive
180,1.0,seems like delivery guy suddenly package hasnt arrived house day neighbor office doesnt even package ...,Positive
181,1.0,strange delivery service suddenly status recipient even though people day please help lot people disappointed service ...,Neutral
182,3.0,nan,Neutral
183,5.0,nan,Neutral
184,1.0,long ge day yet come fried work,Neutral
185,1.0,employee dont want work sending package also rescheduling continuously shopee service bad ...,Negative
186,1.0,nan,Neutral
187,1.0,nan,Neutral
188,1.0,status package sent destination address sunday still destination address right ...,Neutral
189,1.0,package hasnt arrived yet day im sorry shope please evaluate ...,Positive
190,1.0,expedition really fraudulent maybe order status received order hasnt arrived yet tsk tsk professional dont take people order ...,Negative
191,1.0,package taro dpn door people available rmh wheres brain courier call kek send lg next morrow package lost bgst ...,Negative
192,2.0,please send package usually stockpiled day need already past estimate ...,Positive
193,1.0,sent good warehouse,Positive
194,1.0,woy aing item status received item available daily stay terrace house hanging order received ...,Neutral
195,1.0,package arrived status received name,Neutral
196,3.0,nan,Neutral
197,1.0,ive ordered item havent received one sent belegug address clearly listed phone number also one called contacted ...,Positive
198,1.0,nan,Neutral
199,1.0,bad delivery service package bandung since morning doesnt move next day ...,Negative
200,2.0,disappointed even though shopped shopee shop bandung shame shopee cant choose expedition usually use another expedition package safe ...,Negative
201,5.0,sorry office number call want make offer cooperation ...,Positive
202,4.0,delivery took long still waiting delivery could bring office ...,Neutral
203,1.0,podol hayam expedition,Neutral
204,1.0,come there employee package delayed day im tired dont want use delivery service anymore item hasnt sent even though really need ...,Negative
205,1.0,shope express payaaaaaaah courier lazy doesnt want come even though arrived morningnonactivate expres shopee make lot people emotion im sorry using shopee ...,Negative
206,1.0,nan,Neutral
207,1.0,package september clear status hadeeeh im lazy use expedition ...,Neutral
208,1.0,really bad shopee express long time since delivery courier clear point really bad ...,Negative
209,1.0,bad im sure continues definitely go bankrupt soon recipient name written even name even though didnt receive least give news proof receipt photo ...,Negative
210,1.0,careful courier clear item status item sent ...,Positive
211,1.0,wow wheres package playing week ...,Positive
212,1.0,many day good warehouse even though really need good jakarta day there really courier rating others bad ...,Positive
213,1.0,slow unprofessional,Negative
214,1.0,really bad mening expedition doesnt operate status received havent received people home also dont receive item status received ...,Negative
215,1.0,slow delivery,Neutral
216,1.0,package arrived day keep playing around statement sent recipient address fact returned warehouse like ...,Positive
217,1.0,delivery jkrt old bandung amazing,Positive
218,5.0,since shopee drop point area stay far away friendly service ...,Positive
219,5.0,nan,Neutral
220,1.0,nan,Neutral
221,1.0,package status received didnt receive item ...,Neutral
222,1.0,package received even though received courier le responsible ...,Positive
223,1.0,item received said received incident happened really bad shopee express ...,Negative
224,5.0,even though courier friendly good proven arrive shopee always cut people clear recipient isnt like expedition there photo directly playing love ...,Positive
225,1.0,delivery quite long status sent updated morning x afternoon good arrived ...,Positive
226,1.0,umpteenth time im disappointed jasper shopee noncod package first suddenly status package received name ...,Negative
227,1.0,really shopee express jktbdg day hasnt arrived im tired swearing ...,Positive
228,1.0,ive disappointed twice first suddenly package received recipient name unknown thank god turned neighbor today second day said package ...,Positive
229,2.0,package already rich abroad long time position ...,Positive
230,5.0,nan,Neutral
231,1.0,received good wow phone call item received didnt reach hand shame annoying ...,Positive
232,1.0,ordered yet arrived intend open expedition far jt jne sicepat ninja cant afford make ...,Positive
233,1.0,first last time using shopee express service dont want anymore week package stalled south jakarta good ...,Positive
234,1.0,delivery take long time even though within bandung ...,Neutral
235,1.0,nan,Neutral
236,5.0,nan,Neutral
237,1.0,nan,Neutral
238,1.0,nan,Neutral
239,1.0,order arrived since sent walked karawang day im still karawag ordered shopee delivery shopee express ...,Neutral
240,1.0,disappointed shopee express service delivery still one city day yet arrived kapok shopee express service better deactivate ...,Negative
241,1.0,every time use standard shopee express always long every time order old one many time shopee express fast right please improve service make consumer ...,Positive
242,2.0,wow true package hasnt arrived day even though jakarta bandung one surabaya using side expedition arrived day please,Positive
243,1.0,disappointed shoppe please good arrive yesterday lol,Positive
244,5.0,nan,Neutral
245,1.0,tired taking long,Negative
246,1.0,package didnt arrive wow,Negative
247,2.0,package jkt bdg really fast arrived took long time right ...,Neutral
248,1.0,ordered electronic good progress delivery day problem shopee express stored warehouse day yesterday morning arrived ...,Positive
249,5.0,nan,Neutral
250,1.0,package week skincare content anymore,Neutral
251,1.0,dont know say clear package doesnt work position bandung even though one came ...,Negative
252,1.0,sending bandung bandung arrived day still hasnt arrived im surprised staff shopee devil package didnt come ...,Negative
253,1.0,nan,Neutral
254,1.0,delivery jakarta bandung within day still arrived delivery july august shipping status still karawang,Neutral
255,1.0,speed delivery please ppkm reason problem expedition day arrived item bandung day didnt go forward yesterday ...,Negative
256,1.0,zonkk,Neutral
257,1.0,critical,Negative
258,1.0,bad day staying hasnt arrived ...,Negative
259,1.0,expedition slow like red one one day well day dont intend open expedition want choose another expedition olshop cant hadeeehhh ...,Positive
260,1.0,bandung bandung day package hasnt arrived cant afford better provide service like ...,Neutral
261,1.0,delivery progressed day bandung still sorting even though delivery city day item received disappointed twice delivery slow ...,Negative
262,1.0,really slow day good havent arrived afternoon east bandung destination ...,Positive
263,1.0,status package received never received package package havent paid yet dont know already ...,Neutral
264,5.0,shopee office number contact thank ...,Positive
265,1.0,package delivered morning location thank god hasnt arrived day ...,Positive
266,1.0,long time order hasnt moved day even though city normal trip take hour arrive use ...,Neutral
267,1.0,jnt jne best day package arrive immediately got shopee express take long wonder kind work ...,Positive
268,1.0,last time using shopee express sending bandung district day moving status warehouse even though package really urgent need used kapok ...,Positive
269,1.0,day tracking good picked west jakarta day sorted jakut day sent jakbar sorting day ...,Positive
270,1.0,look courier relaxed ordered package took long time send destination intention work play ...,Positive
271,1.0,bad slow delivery,Negative
272,1.0,clear clear clear explained location reachable ordering item date arrived yesterday obviously house main road uninstalled ...,Positive
273,1.0,hasnt package arrived week even though bandung bandung deliberately chose city live faster took ...,Neutral
274,1.0,nan,Neutral
275,1.0,package status received even though buyer received ...,Neutral
276,1.0,package mana package lama kie aduhh aing mah kacau,Neutral
277,1.0,hello courier package passed day hasnt arrived feel like use another service longest day already working day whats bad workplace ...,Negative
278,1.0,nan,Neutral
279,1.0,package day aka failed send courier contact stale package responsible ...,Negative
280,1.0,havent received package package received package ...,Neutral
281,1.0,nan,Neutral
282,4.0,nan,Neutral
283,1.0,bad fellow bandung city cant expedition arrive quickly ...,Negative
284,1.0,stated package received even though hasnt ...,Neutral
285,1.0,upset free postage event went astray said inspiration make take long person seriously asking using delivery ...,Positive
286,1.0,searched according map even lie updated new address ...,Neutral
287,1.0,long ah tai,Neutral
288,1.0,package im still bandung dc there change come im tired using please send package taking long even food getting ...,Negative
289,5.0,friendly,Positive
290,1.0,hi shopee passed estimate item still way semams bandung movement ...,Neutral
291,1.0,took long time arrive tired waiting package arrived uninstalled shopee changed tokped byee ...,Negative
292,1.0,package stop forced use shopee expedition expedition good people waiting dont play long really delivery ...,Negative
293,5.0,please add banner something first time like must confused find place ...,Positive
294,1.0,since package way movement already past estimated delivery date ask shopee c say arrived east bandung today hasnt arrived ...,Neutral
295,1.0,package morning hasnt arrived yet trustworthy one courier delivery party ...,Negative
296,1.0,delivery package last update june package arrived eastern bandung hub thought yesterday afternoon package would arrive latest june ...,Neutral
297,1.0,delivery jktbdg laammmaaaa baannggeettsss intend work ...,Neutral
298,1.0,use expedition forgot change delivery service shoppee finally according expectation good stuck warehouse conclusion jnt indeed best ...,Positive
299,1.0,dc bandung longest possible sorter replace employee loyal responsible nature ...,Positive
300,5.0,nan,Neutral
301,2.0,delivery within city bandung bandung day arrived yet ...,Neutral
302,1.0,disappointed shopee express delivery always directed shopee express cant choose another expedition ...,Negative
303,5.0,ok steady,Positive
304,5.0,nan,Neutral
305,1.0,courier professional always giving false report company package hasnt arrived say recipient cant contacted even though one calling cellphone still active siga nu ...,Positive
306,4.0,signboard beside road direction market meter left ...,Neutral
307,1.0,please improve performance item seller sent quickly expedition doesnt know piled dont know june around pm news ...,Positive
308,1.0,long delivery like dont intend expedition party even though still bandung outside island,Positive
309,1.0,professional anying stuff aing come disappointed god sake responsibility woooyyyy ...,Negative
310,1.0,many consumer storiesreviews shopee express rating explains everything ...,Neutral
311,1.0,long time,Neutral
312,1.0,paraaaahh package received status received receiving ...,Neutral
313,1.0,conch conch,Neutral
314,1.0,long even though shipping jakarta bandung better use jnt jne faster ...,Positive
315,5.0,buy quality fish seed,Neutral
316,1.0,original really long better close cant go fast really ready expedition ...,Positive
317,1.0,nan,Neutral
318,5.0,nan,Neutral
319,1.0,nan,Neutral
320,1.0,havent received order yet delivery status received asked shoppe team give refund suggestion whats story wow shop sent delivery team ...,Positive
321,1.0,nan,Neutral
322,5.0,good people friendly sipp,Positive
323,4.0,ok,Positive
324,1.0,nan,Neutral
325,1.0,nan,Neutral
326,1.0,blocked,Negative
327,1.0,long time swear pdhl jktbdg really long time wait really weird ...,Negative
328,5.0,nan,Neutral
329,1.0,item delivery report received item tracked clear courier ...,Positive
330,5.0,excellent,Positive
331,1.0,really bad even though bandung bandung delivery took long whats going courier even though item going used stock item north bandung bad hub ...,Negative
332,5.0,nan,Neutral
333,5.0,nan,Neutral
334,1.0,im tired one delivery delayed ngt,Negative
335,1.0,delivery took long time yesterday status way location morning waiting afternoon wasnt eeh late changed status delivery attempt ...,Neutral
336,1.0,feel like didnt receive package said package received responsibility courier playing sending people dont know confirmation ...,Positive
337,1.0,nan,Neutral
338,1.0,understand delivery shipping option better use another one swear left city take day delivery using expedition maximum ...,Positive
339,1.0,superrrrr leletttt,Neutral
340,1.0,nan,Neutral
341,4.0,nan,Neutral
342,5.0,fast delivery lovely friendly staff,Positive
343,1.0,take long time seller already poor buy shopee store cant choose delivery service ...,Negative
344,1.0,longest expedition ever chosen even though seller still city bandung slow pisan ...,Neutral
345,3.0,nan,Neutral
346,5.0,never disappointed shopee even though delay good arrive home compared yvs comfortable shop shop ...,Positive
347,1.0,bad,Negative
348,1.0,nan,Neutral
349,1.0,wonder star small experienced package received check received behalf funny work come even though cellphone number ...,Positive
350,1.0,punteun courier want good entrusted another person call owner package first dizziness going back forth looking recipient name ...,Positive
351,1.0,nan,Neutral
352,5.0,shopee warehouse,Neutral
353,1.0,badly good received received courier money ...,Negative
354,1.0,even though already destination city come stak northern bandung hub hour status package doesnt change ...,Neutral
355,1.0,mess package stored warehouse didnt know would sent address pity shopee expedition like cant dont work ...,Negative
356,1.0,shopping shopee courier option forced choose shopee express bought cellphone week still ...,Negative
357,1.0,please improve term performance necessary add kariawan delivery faster ...,Positive
358,1.0,package doesnt arrive warehouse day work intention ...,Neutral
359,1.0,fate package stuck dc courier also received day ago package system even though ...,Negative
360,1.0,super slow delivery management chaotic,Positive
361,1.0,good ordered arrived shopee hub bandung wednesday today report sent destination address even though order first ...,Positive
362,1.0,really bad name item may still continue north bdg hub asked courier delivered item courier courier continued work without taking ...,Negative
363,1.0,status delivery failed recipient place really hoax hour security courier showed really bad whether employee lacking human resource lazy ...,Negative
364,1.0,forced give star without star better without star regret shopping forced delivery using shopee express disappointing better pedia store open facebook select ...,Negative
365,1.0,incomprehensible ah cheap onkosna,Neutral
366,1.0,crazy severe bandung cirebon week buy another item time using day arrived disappointed use express shopee good cirebon day didnt send ...,Negative
367,1.0,sorry express shoppe lolla shoppe name express delivery seems like old ...,Positive
368,1.0,delivery service disappointing time express took long time arrive last yesterday good delivered hour waiting arriving evening instead returned ...,Negative
369,1.0,clear statement sent office hour evening sent thinking worked hour ...,Positive
370,1.0,male banget pake shopee xpress lama,Neutral
371,1.0,bad,Negative
372,1.0,long,Neutral
373,1.0,good knpa claimed accepted good didnt receive ...,Positive
374,1.0,contact shopee express gimnaa,Neutral
375,1.0,delivery took long time,Neutral
376,1.0,lemottttt slowtttttt,Neutral
377,5.0,nan,Neutral
378,1.0,original bad delivery service really still one area bandung take week shopee cant determine choice expedition like previous one ...,Positive
379,1.0,game package hasnt arrived yet uda notification arrived please trust ...,Positive
380,1.0,havent arrived package bad ...,Positive
381,1.0,crazy old man come today stuck stumbling block ...,Negative
382,1.0,gimana sih shopee express package ngestuck cue bandung trus udh almost day send ...,Neutral
383,1.0,slow although complaint already significant follow ...,Negative
384,1.0,swear give using shopee express delivery long time sorry period good jakarta bandung day still havent arrived item ...,Positive
385,1.0,cantumin phone,Neutral
386,1.0,received shopee even though havent accepted responsibility yet ...,Negative
387,1.0,nan,Neutral
388,1.0,package stay long time day intend work dont bother join opening expedition case ...,Neutral
389,1.0,information professional contact contact error sending status sync suggest better use jente jene clearly ...,Positive
390,1.0,package doesnt arrive send parentsinlaw ...,Neutral
391,1.0,package left warehouse day sent recipient address cant take dont even know send complaint made chat email telephone ...,Negative
392,1.0,worst shipping service status package received father name father never received package called number listed package ...,Negative
393,1.0,im sorry using even though courier speeding afraid like last year good sent eid even though good used eid bandung taking long ...,Positive
394,1.0,nan,Neutral
395,1.0,bad opinion shopees dont participate making delivery service service bad let jne jt etc take care package expert ...,Negative
396,1.0,yes package actually person waiting time shopee status received even though item also received hasnt lolled swear regret ...,Positive
397,1.0,order yesterday delivered courier didnt arrive ...,Neutral
398,1.0,package hasnt arrived yesterday courier le responsible obligation ...,Positive
399,2.0,looking comment public waiting item eid,Neutral
400,1.0,old bandung fellow,Neutral
401,1.0,worst delivery service slowest courier among others ...,Negative
402,1.0,really bad package status received even though received high school asked neighbor high school family also one accepted ...,Negative
403,1.0,nan,Neutral
404,1.0,bad week havent arrived ordered pant sorry shopee express disappointing dont want twice ...,Negative
405,1.0,nan,Neutral
406,1.0,im sorry using express shop taking long time like another expedition stuff hasnt arrived yet contact ...,Positive
407,1.0,package still bandung warehouse really long please improve service already shopping cant choose expedition expedition take long time ...,Positive
408,1.0,liar status accepted even though doesnt accept dont know run c chat email doesnt help instead told wait better regular expedition ...,Negative
409,1.0,delivery take long time usually status changed sent location le hour arrived day ganyampe get lost example ...,Negative
410,1.0,delivery long please fix,Positive
411,1.0,package ready day yet game continues warehouse shoope confirmed yet responsibility ...,Positive
412,2.0,package use shopee express really lsma try another expedition arrives day almost week tangerangbandung ...,Neutral
413,5.0,first time using shopee express took long time arrive day arrived second time used thought would take long apparently good sent fast ...,Positive
414,1.0,come let go package bandung stop bandung date must already past day really bad there movement ...,Negative
415,1.0,nan,Neutral
416,1.0,crazy day package get stuck dc bandung wheres eid confused call know better use laens shipping service ...,Negative
417,5.0,thank god time,Positive
418,1.0,woooyy package didnt move may still bandung dc time really bad long time ...,Negative
419,1.0,bandungjakarta day dont try,Neutral
420,1.0,package bekasi bandung still west java kok day ga sent shopee alesan overload continues close gabisa jd express expedition ...,Negative
421,1.0,usually use delivery service using fast fast day jogja cant choose really bad almost week still sorted bandung long time ...,Positive
422,1.0,nan,Neutral
423,1.0,worse order stuck warehouse day mention trip city,Negative
424,2.0,ordered package surabaya bandung arrived day even though use j received day disappointed ...,Negative
425,1.0,package sent long time took long time transit bandung ...,Neutral
426,1.0,day package still dc slow messy ive waiting long time cant choose service even go expedition like better use jt id express ...,Positive
427,1.0,shopee choice shipping service choose regular economical ehhh choose regular get shopee express delivery bandung bandung day hasnt arrived either ...,Neutral
428,1.0,slow sorry really nyesallll slow,Negative
429,1.0,order day stuck dc bandung,Negative
430,1.0,please send package udh day still dc bandung change ...,Positive
431,1.0,week package hasnt arrived yet even though tangerang cianjur please fix game hasnt arrived yet ...,Positive
432,1.0,day stuff stopped bandung shoppe warehouse finished woi dont overtake choke ...,Positive
433,1.0,nan,Neutral
434,1.0,better recommendation hurry instead using old shipping service like shopee express ...,Positive
435,2.0,worried review bad usually use jnt sicepat cant choose delivery service message bandung cirebon one day arrived still sorted ...,Negative
436,1.0,shopee corp monopoly package distribution slow,Neutral
437,1.0,nan,Neutral
438,1.0,recommended item rarely updated even though fellow bandungers faster ...,Positive
439,1.0,update long amp really recommended ...,Positive
440,1.0,nan,Neutral
441,2.0,shopee youre ready make expedition dont make service really took long time good didnt arrive ...,Positive
442,5.0,office,Neutral
443,1.0,delivery fellow bandung old even though fellow bandung ...,Neutral
444,1.0,nan,Neutral
445,1.0,experience yes buy good shopee continue use courier get ready gambling yes price cheap sorry quality service cheap ...,Positive
446,1.0,nan,Neutral
447,1.0,delivery bandung bandung regency took long time status moving morning night else package would arrive ...,Neutral
448,1.0,nan,Neutral
449,1.0,send stuff want use instead stay away,Positive
450,1.0,sake status always sent even though package work fast okay ...,Positive
451,1.0,nan,Neutral
452,1.0,blog,Neutral
453,1.0,ordered good shopee pm checked status order written received however one home slept time courier came house package read ...,Positive
454,1.0,kapok one supposed today package today checked yesterday yesterday ...,Neutral
455,2.0,credit courier call front least application make free call using data package ...,Positive
456,1.0,nan,Neutral
457,1.0,swear shoppe express lazy worker lazy last estimated item day came there news yet crazy really long using express shop disappointed ...,Negative
458,1.0,nan,Neutral
459,1.0,choose expedition choose shopee express express longeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee ...,Neutral
