id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNHanQzX0J3EAE,(Translated by Google) Paid but didn't get the product and the staff came in to pick up the items in the house and left. …,5 months ago,2022-04-01 21:09:17.431621,1.0,อาทิตยา แก้วทองแท้,0,0,https://www.google.com/maps/contrib/111990329877171485391/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHdHN1cVRnEAE,"(Translated by Google) It's a very poor management company. The delivery worker is very tired and tired. Only a few baht per piece. If you have a holiday, you can't stop. You get broken. No reason. Telling the reason is like sending it to a …",5 months ago,2022-04-01 21:09:17.435051,1.0,New9Kong chanel,0,0,https://www.google.com/maps/contrib/116481362477293524731/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHbHZmd2N3EAE,"(Translated by Google) Tell me that the parcel has been delivered. Where did you send it to, you signed the parcel yourself or you dropped the parcel, I don't know what the fuck …",5 months ago,2022-04-01 21:09:17.437352,1.0,Praschaya paksimon,0,0,https://www.google.com/maps/contrib/114961569905869609444/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHelBUT013EAE,"(Translated by Google) Very slow delivery (Bang Kruai inventory). Waited for a week. Write in the system that the recipient cannot be contacted. But the truth is that I have never contacted him. Call the Call Center, but say that the …",5 months ago,2022-04-01 21:09:17.439959,1.0,264อินทุอร ทิศบุญเลิศ,0,0,https://www.google.com/maps/contrib/108340362739689454472/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHbEpHeWp3RRAB,,5 months ago,2022-04-01 21:09:23.775605,1.0,chayakorn jiangyee,0,0,https://www.google.com/maps/contrib/108874593246509361948/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHOEt1MjJ3RRAB,"(Translated by Google) Sent by a pod. That pan. That's good news that it's growing 3 times. Spit. I recommend you to go to work with other camps. Kerry, JT, etc., come to Khon Kaen. He never exceeds 3 times. Jak An. There is only this camp. …",5 months ago,2022-04-01 21:09:23.777099,1.0,คนดี มีน้ําใจ,0,0,https://www.google.com/maps/contrib/105036438891996460464/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHc0lUYnBnRRAB,,5 months ago,2022-04-01 21:09:23.778623,5.0,Suwanna _51294_,0,0,https://www.google.com/maps/contrib/117779593110861324715/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2el8tZ2pnRRAB,(Translated by Google) very bad  (Original) แย่มาก,5 months ago,2022-04-01 21:09:23.780194,1.0,Thanapong Pummares,0,0,https://www.google.com/maps/contrib/101341361320299981861/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2MjhUZUh3EAE,"(Translated by Google) Really bad. Management is very bad. Items have arrived for 3 days. Still haven't received the item. Check the status. Can't contact the recipient. Which way do you contact? Mail or telegram, always carry phone because …",5 months ago,2022-04-01 21:09:23.781802,1.0,Nui Juicy,0,0,https://www.google.com/maps/contrib/114147728462155751418/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2OVppSlJnEAE,,5 months ago,2022-04-01 21:09:23.784340,4.0,GM Game • 100 ปีที่ผ่านมา,0,0,https://www.google.com/maps/contrib/104135200787201199205/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2MnRHb1J3EAE,"(Translated by Google) Very slow delivery, status information is not updated at all. …",6 months ago,2022-04-01 21:09:23.787148,1.0,PLE NIRANARA,0,0,https://www.google.com/maps/contrib/103978852102826663359/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2eXZua3h3RRAB,"(Translated by Google) SHNV085531120 The customer is waiting for the parcel at home all day. Checking the parcel, it says that the customer has changed the delivery date and time. The person who is waiting is waiting for the transport staff …",6 months ago,2022-04-01 21:09:23.789762,1.0,Penprapa Poldee,0,0,https://www.google.com/maps/contrib/111345928260008706260/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2OHBxeERBEAE,,6 months ago,2022-04-01 21:09:23.792197,5.0,Vow Onelove,0,0,https://www.google.com/maps/contrib/115093861666350129033/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2bE42MFBBEAE,(Translated by Google) Slowly  (Original) ช้าเกิ้น,6 months ago,2022-04-01 21:09:23.793931,1.0,Napaporn Suntaya,0,0,https://www.google.com/maps/contrib/103431373601893333120/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2cExLcEJnEAE,"(Translated by Google) It's been a week and I still haven't been able to. Check the parcel number, there is no movement at all. There is nothing that can be contacted to help at all. It's really the worst of the transportation system. …",6 months ago,2022-04-01 21:09:30.209840,1.0,KTP MLL,0,0,https://www.google.com/maps/contrib/109623677323069434650/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2aUtuaDJ3RRAB,"(Translated by Google) Very late, made an appointment today.  (Original) ช้ามากๆนัดวันนั้นวันนี้",6 months ago,2022-04-01 21:09:30.211385,1.0,saranya charoenkaew,0,0,https://www.google.com/maps/contrib/112040946800611823494/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2cTg3VzV3RRAB,(Translated by Google) Sucks. Slow delivery. Pickled items. No delivery. I do not recommend using this transportation service. It's a waste of time. Stop using the name Ninja. It's not appropriate. Changing to a logistic turtle should be …,6 months ago,2022-04-01 21:09:30.213066,1.0,Eak TH,0,0,https://www.google.com/maps/contrib/100302261711485921526/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2eTQtSWNREAE,,6 months ago,2022-04-01 21:09:30.214729,5.0,thanachaya saelee,0,0,https://www.google.com/maps/contrib/114911666826478364792/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2MDRhVl9nRRAB,(Translated by Google) The parcel was unpacked.  (Original) พัสดุโดนแกะ,6 months ago,2022-04-01 21:09:30.216501,1.0,Whann Wang,0,0,https://www.google.com/maps/contrib/116055235812312948948/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2amN1MThBRRAB,(Translated by Google) nice big warehouse  (Original) โกดังใหญ่ดี,6 months ago,2022-04-01 21:09:30.218314,4.0,vivat artawan,0,0,https://www.google.com/maps/contrib/115410579273232506216/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2eGQtaXRnRRAB,"(Translated by Google) Pickled items are very good, don't send items, don't call, the latest we ordered has been bounced back to the sender to wait for 7 days. Very bad. …",6 months ago,2022-04-01 21:09:30.220740,1.0,น้อง สาว,0,0,https://www.google.com/maps/contrib/111090659811732989927/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2d2RHeExREAE,(Translated by Google) There is a subsidiary in Kasetsomboon District. Chaiyaphum Province? …,6 months ago,2022-04-01 21:09:30.223612,3.0,Arty Arty,0,0,https://www.google.com/maps/contrib/106518829013609123478/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2ckx5em13RRAB,"(Translated by Google) The product came in unpacked the box and it looked broken. The ordered item was not exactly the same, it was enough to see that the product was broken again. …",7 months ago,2022-04-01 21:09:30.226119,1.0,Sumet Tansanguan,0,0,https://www.google.com/maps/contrib/104025123357992560808/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2OU1yUXJBRRAB,(Translated by Google) Not able to deliver but claiming to be unable to call the recipient even though there is no incoming call …,7 months ago,2022-04-01 21:09:30.228233,1.0,Yotin Wisedsiri,0,0,https://www.google.com/maps/contrib/101510083963632470297/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURheTQzRk53EAE,(Translated by Google) Bangchak Branch. Products are delivered very quickly. Polite staff. Call to inform before coming to deliver. …,7 months ago,2022-04-01 21:09:36.652782,5.0,Grazia Russel,0,0,https://www.google.com/maps/contrib/109927813766313246926/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhOXBQUEpBEAE,"(Translated by Google) The delivery staff did not arrive, did not contact the customer, did not come back again. Better to close the company …",7 months ago,2022-04-01 21:09:36.654452,1.0,Pakhon Sodla,0,0,https://www.google.com/maps/contrib/115331358218075179566/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhOXV6NUNnEAE,,7 months ago,2022-04-01 21:09:36.655997,4.0,SUPACHAI NAMJAIDEE,0,0,https://www.google.com/maps/contrib/104830603335798345877/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhdHFHeElBEAE,(Translated by Google) ninj van Kabinburi has not been contacted yet. The status says that the delivery was unsuccessful due to the customer requesting to adjust the delivery time. what is it …,7 months ago,2022-04-01 21:09:36.657819,1.0,Supoj Wuamprakhon,0,0,https://www.google.com/maps/contrib/116391888297795710057/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURhNnVfQmxRRRAB,(Translated by Google) Parcels are being processed at the Ninja Van Warehouse - Ninja Van Sorting Facility. …,7 months ago,2022-04-01 21:09:36.659745,1.0,Kong kung,0,0,https://www.google.com/maps/contrib/106385772841116488055/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURhNnI3dDV3RRAB,,7 months ago,2022-04-01 21:09:36.662258,1.0,Chalee Lee,0,0,https://www.google.com/maps/contrib/110167086840662227136/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhNkp2X1dnEAE,(Translated by Google) Shipping is very slow. Calling to ask is not clear. Wait for 7 days. …,7 months ago,2022-04-01 21:09:36.664355,1.0,ณัฐพร บํารุงจิตต์,0,0,https://www.google.com/maps/contrib/114169357278523207503/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhNk9XR0tnEAE,"(Translated by Google) Too bad, too long, ineffective irresponsible Items have been left at the branch for a long time. Since ordering online from this company the worst All necessary items are missing 😡😡😡 …",7 months ago,2022-04-01 21:09:36.665918,1.0,Jessy Maky,0,0,https://www.google.com/maps/contrib/109400631873920686517/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhNlBiOGVnEAE,(Translated by Google) Does this company like pickles? How long is it from Bang Phli? Go to Thung Khru …,7 months ago,2022-04-01 21:09:36.667468,1.0,Arparat Singwiang,0,0,https://www.google.com/maps/contrib/102959402282938149481/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhMExHd1FnEAE,(Translated by Google) Very bad. I've been waiting for items in Bangkok for 5 days. relayed all the time I can only say that the coordination for 1-2 days is the same. The part of the postponement is delivered on a day to day basis. …,7 months ago,2022-04-01 21:09:36.669059,1.0,lukwa l01,0,0,https://www.google.com/maps/contrib/104168349608077864908/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhel83Z1V3EAE,"(Translated by Google) Very slow delivery, it will be ruined soon  (Original) ส่งช้ามาก ไม่นานคงเจ๊ง",7 months ago,2022-04-01 21:09:43.138561,1.0,Pimruedee S,0,0,https://www.google.com/maps/contrib/103688026177405335973/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhMTl5aFRnEAE,"(Translated by Google) I'll tell you Cancellation notification, did not receive the product for 2 rounds to return the sender …",7 months ago,2022-04-01 21:09:43.140125,1.0,Tae Varis,0,0,https://www.google.com/maps/contrib/118197074978197841313/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNhMDlHeDFRRRAB,"(Translated by Google) Very slow, send it, don't call Items can't be lost in the night. It's so bad. It's the worst logistics I've ever seen. …",7 months ago,2022-04-01 21:09:43.141857,1.0,Utain Thepaksorn,0,0,https://www.google.com/maps/contrib/118060561293848349226/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNhM1ppTTVRRRAB,"(Translated by Google) Ordered for a week and still haven't received it yet, bad, bad, bad. …",7 months ago,2022-04-01 21:09:43.143499,1.0,เอกชัย กาญจะนะพัฒน์,0,0,https://www.google.com/maps/contrib/100018468815216167610/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNhdGFmMW1RRRAB,(Translated by Google) Very poor delivery I don't know how many calls did not come according to his own appointment And do not call to tell wait a day Do not use it no responsibility …,7 months ago,2022-04-01 21:09:43.145218,1.0,Annop Sangprasit,0,0,https://www.google.com/maps/contrib/105545616091805001568/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhcVl6cEZBEAE,(Translated by Google) very slow delivery will preserve the product for  (Original) …,7 months ago,2022-04-01 21:09:43.148682,1.0,Achi Raya,0,0,https://www.google.com/maps/contrib/118136469154164154105/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhdnJYREdBEAE,"(Translated by Google) Delivery origin on 21 July 64 There are 5 boxes of items. When they arrive at the destination, there are 4 boxes of items. Items arrive at the destination. 24 July 64 …",7 months ago,2022-04-01 21:09:43.151002,1.0,เรวดี กุหลาบ,0,0,https://www.google.com/maps/contrib/117270628594125164484/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhcG9xelFBEAE,"(Translated by Google) Very slow delivery, no calls at all, slow service  (Original) …",8 months ago,2022-04-01 21:09:43.153298,1.0,moo aoy,0,0,https://www.google.com/maps/contrib/114939404712897626053/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhMnBTNFF3EAE,"(Translated by Google) It's a very bad transport. There was another branch called to inform that the item would come at 1pm, but it didn't come. The next day, I called back to the same number and told the different branch responsible for …",8 months ago,2022-04-01 21:09:43.155089,1.0,mind mimi,0,0,https://www.google.com/maps/contrib/104266473115162770935/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNheXZxaXJBRRAB,"(Translated by Google) Item arrived quickly but the service provider is very bad. Come to send, do not call in advance, arrive at the house and then call Said that he wasn't at home, but his daughter lived and didn't leave the money for the …",8 months ago,2022-04-01 21:09:43.158290,1.0,วิไลวรรณ ศรีสุข,0,0,https://www.google.com/maps/contrib/110998500599487810448/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNheXZUM25BRRAB,"(Translated by Google) Very bad service, ordering a lot of things, can't really find this company. Slow delivery Called to make an appointment but didn't come and let us wait. …",8 months ago,2022-04-01 21:09:49.735456,1.0,น้องดีเซล Channel,0,0,https://www.google.com/maps/contrib/118340162717405062105/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNhdE1IakVREAE,"(Translated by Google) Fast delivery, 3 days to arrive. very good transport At first, I thought I wouldn't be able to get items anymore because I saw all the negative reviews. …",8 months ago,2022-04-01 21:09:49.737081,5.0,Csc โลตัสมาบตาพุด,0,0,https://www.google.com/maps/contrib/101942204464095251691/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUN5aDhTUkF3EAE,Edit: 23/07/2021  บริการดีขึ้นและส่งของตรงเวลาค่ะ …,8 months ago,2022-04-01 21:09:49.738784,3.0,Cherry Ja,0,0,https://www.google.com/maps/contrib/103870623091074306726/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxNzZ5eG1nRRAB,"(Translated by Google) Very slow delivery, called and said they would deliver. Ask where the address is. In the end, he didn't come, didn't call, and was also postponed in the system that the customer informed the postponement of the …",8 months ago,2022-04-01 21:09:49.740521,2.0,รู้จักแล้วรักเอง แล้วรักเอง,0,0,https://www.google.com/maps/contrib/111986088108131259313/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURxNmNhSVJBEAE,(Translated by Google) Rama 4 branch. Very bad. Sent many times delayed. Follow until you don't know how to follow. Not responsible. …,8 months ago,2022-04-01 21:09:49.742151,1.0,chariya sombunchobporn,0,0,https://www.google.com/maps/contrib/107471910781881005293/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxa2JUaHlRRRAB,"(Translated by Google) Very slow delivery, said that I pressed the wrong button, but really refused to deliver that day. will be delivered the next day The next day still hasn't arrived (today). When I …",8 months ago,2022-04-01 21:09:49.744394,1.0,SadaharuBie88,0,0,https://www.google.com/maps/contrib/100148285856138422876/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxNGZ6THVRRRAB,(Translated by Google) Drive to the parking lot and shout out of the car that you've come to deliver me...... and let the recipient walk to pick up the goods and pay the car Is this a delivery service? …,8 months ago,2022-04-01 21:09:49.747529,2.0,Sataporn phaosakultong,0,0,https://www.google.com/maps/contrib/109448764938438198871/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxN3RIU19BRRAB,"(Translated by Google) Very slow, withdraw from the shop. Random delivery. Meet the nemesis ninja. Sending items to adults is much slower than other transports. 😒🙄😤👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 …",8 months ago,2022-04-01 21:09:49.750429,3.0,Sa H.,0,0,https://www.google.com/maps/contrib/102708233649089862146/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURxN3NYdU1nEAE,(Translated by Google) I was informed that the item had been received for 2 days. have not received Tell the wrong address even though the address is the same address Wasting time waiting …,8 months ago,2022-04-01 21:09:49.752340,1.0,Kamolwan Ariyanuwat,0,0,https://www.google.com/maps/contrib/102457596002990474319/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxOXJTbzd3RRAB,"(Translated by Google) Slow delivery, wait until you're discouraged  (Original) …",8 months ago,2022-04-01 21:09:49.753894,1.0,Jirayu Saesim,0,0,https://www.google.com/maps/contrib/110527128957374241834/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxcHQ2WXJBRRAB,(Translated by Google) Is not sending the rate for 1-2 days and then came to say that he could not be contacted even though he was waiting to receive it and then suddenly returned to the store that did not inform us at all .. very bad …,8 months ago,2022-04-01 21:09:56.367313,1.0,จ้าว สิงหฺ์เตี้ย,0,0,https://www.google.com/maps/contrib/106969383808013959228/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxci1tdmNnEAE,,9 months ago,2022-04-01 21:09:56.368919,1.0,imma nuel,0,0,https://www.google.com/maps/contrib/110237826125872493437/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxczdPdllnEAE,(Translated by Google) The parcel arrived at the destination. The status of delivery. 7 days have passed and still haven't received the item. and then there is a …,9 months ago,2022-04-01 21:09:56.370481,1.0,Parita Keawkiew,0,0,https://www.google.com/maps/contrib/103947777600148389343/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxMWFXWWZ3EAE,(Translated by Google) Secondary items have been here for several days and have not arrived yet. There is a notification that the item will be delivered on the 12th. This is the 14th day and still haven't contacted me. The delivery is very …,9 months ago,2022-04-01 21:09:56.372146,1.0,สันติวงศ์ แสงนวล,0,0,https://www.google.com/maps/contrib/106128131003447935542/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNxNWQzYXhRRRAB,(Translated by Google) Very bad. Pickled. Very good stuff. Don't call the child and say that he can't contact the child. Transport. Arrange delivery for customers from 12 to 14 and still haven't got it. …,9 months ago,2022-04-01 21:09:56.373881,1.0,Chalisa Yingyong,0,0,https://www.google.com/maps/contrib/107046002178301006748/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxdWJHWUdnEAE,"(Translated by Google) Received this item from this transport twice. The delivery man spoke harshly both times. Call and ask for directions, not local people, don't know where this address is, there is no alley. Ask Tring why other …",9 months ago,2022-04-01 21:09:56.375864,1.0,Pimsiri Sattaso,0,0,https://www.google.com/maps/contrib/114277970078478651567/reviews?hl=en-US
